date,Cana Woodford,DJ-Niobrara,Eagle Ford,Permian,Williston,Total US RigCount,wti_spot_lag_15,wti_spot_lag_9,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import_smooth,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod_smooth,usa_l48_prod,opec_tot_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons_smooth,oecd_cons,non-oecd_cons_smooth,non-oecd_cons,world_cons_smooth,world_cons,rig_change_4bin_week+4,rig_change_4bin_week+8
2015-12-11,32.0,23.0,65.0,194.0,58.0,524.0,46.73,48.36,36.934,38.762,36.94,38.542,39.81,40.786,7.408249999999999,7.867000000000001,1153.4769999999999,695.123,8.650249999999996,8.652000000000001,36.43363954525807,32.64631225806452,1.4178896774193548,61.59146681609678,48.36,46.818402838000004,48.36,49.94087992996775,48.36,96.75928276796772,-,--
2015-12-04,31.0,25.0,62.0,209.0,60.0,545.0,40.726,44.998000000000005,40.404,42.412,40.898,42.27200000000001,43.328,44.21,7.057499999999999,7.5760000000000005,1148.6760000000002,695.123,8.652999999999997,8.639,36.33758275067742,32.58174967741935,1.4403669032258064,61.71792251812904,44.998000000000005,47.261090531,44.998000000000005,50.785854997290315,44.998000000000005,98.04694552829031,-,--
2015-11-27,30.0,26.0,62.0,214.0,62.0,555.0,41.342,45.571999999999996,40.634,43.652,42.3425,43.7325,44.83,45.7325,6.8817499999999985,7.3020000000000005,1152.337,695.125,8.657999999999998,8.673,36.29866591193333,32.55573053333333,1.4500013333333333,61.77375755606668,45.571999999999996,47.22891589666667,45.571999999999996,50.85568949406667,45.571999999999996,98.08460539073334,--,--
2015-11-20,30.0,27.0,63.0,219.0,63.0,564.0,43.198,45.482000000000006,40.61999999999999,41.544,40.818000000000005,42.013999999999996,43.136,44.08,6.665999999999999,6.888,1151.16,695.125,8.652499999999998,8.637,36.30260404006667,32.558618966666664,1.4500036666666667,61.77662709593334,45.482000000000006,46.84059451683334,45.482000000000006,50.34416856293333,45.482000000000006,97.1847630797667,--,--
2015-11-13,29.0,28.0,62.0,224.0,63.0,574.0,44.938,45.1625,42.69600000000001,44.752,42.6425,43.8975,44.8575,45.655,6.575999999999999,6.4639999999999995,1150.2,695.1260000000001,8.644999999999998,8.663,36.306542168200004,32.561507399999996,1.450006,61.7794966358,45.1625,46.452273137,45.1625,49.8326476318,45.1625,96.28492076879999,--,--
2015-11-06,29.0,28.0,61.0,226.0,64.0,572.0,47.91,46.73,45.982,47.23,45.97,46.95200000000001,47.78,48.506,6.696249999999999,6.872999999999999,1149.948,695.1260000000001,8.630749999999999,8.658999999999999,36.310480296333324,32.564395833333336,1.4500083333333331,61.782366175666674,46.73,46.063951757166656,46.73,49.321126700666674,46.73,95.38507845783332,--,--
2015-10-30,32.0,26.0,64.0,222.0,63.0,578.0,49.212,40.726,44.99,47.15,45.153999999999996,46.042,46.821999999999996,47.518,6.67525,6.439,1145.968,695.127,8.6175,8.651,36.30643740016129,32.551977774193546,1.4435854193548388,61.77166250177421,40.726,45.82416879558065,40.726,48.95333241751614,40.726,94.77750121309677,--,--
2015-10-23,32.0,25.0,66.0,224.0,64.0,594.0,51.68400000000001,41.342,45.156000000000006,46.81,45.324,46.01600000000001,46.75,47.46,6.7010000000000005,6.528,1143.121,695.127,8.626,8.607000000000001,36.28244194322581,32.50129348387097,1.4210993870967743,61.72702579348387,41.342,45.95573187961289,41.342,48.94485475432258,41.342,94.90058663393549,--,--
2015-10-16,33.0,22.0,65.0,227.0,64.0,595.0,52.38399999999999,43.198,46.82000000000001,48.994,46.735,47.225,48.0125,48.7025,6.8260000000000005,6.945,1139.745,695.127,8.631,8.606,36.258446486290325,32.45060919354839,1.3986133548387096,61.68238908519355,43.198,46.08729496364516,43.198,48.93637709112904,43.198,95.0236720547742,--,--
2015-10-09,34.0,22.0,67.0,230.0,65.0,605.0,57.9225,44.938,48.36,51.332,48.332,48.861999999999995,49.56399999999999,50.18600000000001,6.764500000000001,6.789,1131.718,695.128,8.6415,8.606,36.234451029354844,32.39992490322581,1.3761273225806452,61.63775237690323,44.938,46.21885804767742,44.938,48.92789942793549,44.938,95.1467574756129,--,--
2015-10-02,34.0,21.0,69.0,240.0,66.0,614.0,60.014,47.91,44.998000000000005,46.988,45.006,45.458,46.054,46.636,6.74525,6.542000000000001,1124.156,695.128,8.652,8.685,36.210455572419356,32.349240612903216,1.3536412903225807,61.5931156686129,47.91,46.35042113170967,47.91,48.919421764741934,47.91,95.26984289645159,--,--
2015-09-25,36.0,23.0,74.0,247.0,67.0,641.0,59.892,49.212,45.571999999999996,47.334,45.52,46.018,46.63,47.29,6.85525,7.028,1121.116,695.128,8.651499999999999,8.627,36.2558458842,32.376999999999995,1.3404146,61.501812774799994,49.212,46.4631064702,49.212,49.1908301802,49.212,95.65393665040001,--,--
2015-09-18,36.0,23.0,77.0,250.0,68.0,644.0,60.071999999999996,51.68400000000001,45.482000000000006,47.336000000000006,45.46400000000001,45.832,46.324,46.892,6.94275,6.699,1117.163,695.13,8.717499999999998,8.648,36.312800490766676,32.41783333333333,1.3287311333333334,61.40273218340001,51.68400000000001,46.572645517766674,51.68400000000001,49.50888627543333,51.68400000000001,96.0815317932,--,--
2015-09-11,34.0,23.0,77.0,248.0,71.0,652.0,59.663999999999994,52.38399999999999,45.1625,47.596,45.16,45.7475,46.39,47.0675,6.9485,6.712000000000001,1119.088,695.13,8.782999999999998,8.648,36.369755097333325,32.458666666666666,1.3170476666666666,61.303651592,52.38399999999999,46.68218456533333,52.38399999999999,49.82694237066668,52.38399999999999,96.509126936,--,--
2015-09-04,35.0,24.0,78.0,249.0,72.0,662.0,58.185,57.9225,46.73,48.688,46.732000000000006,47.352,48.026,48.736,7.135999999999999,6.982,1121.192,695.13,8.848499999999998,8.683,36.4267097039,32.499500000000005,1.3053642,61.204571000600005,57.9225,46.7917236129,57.9225,50.1449984659,57.9225,96.93672207879999,--,--
2015-08-28,37.0,24.0,83.0,251.0,73.0,675.0,58.952,60.014,40.726,43.52800000000001,40.786,41.52,42.326,43.122,7.139749999999999,7.377999999999999,1118.79,695.133,8.908749999999998,8.891,36.4024112457742,32.500354838709676,1.3003686129032257,61.23984320587097,60.014,46.85874588016129,60.014,50.094582843322584,60.014,96.95332872348386,--,--
2015-08-21,36.0,25.0,78.0,250.0,73.0,674.0,60.014,59.892,41.342,45.99800000000001,41.376000000000005,41.861999999999995,42.76600000000001,43.584,6.94625,6.722,1114.123,695.133,8.937749999999998,8.91,36.31717298912904,32.47122580645161,1.300388935483871,61.375880008645154,59.892,46.893880562193544,59.892,49.7678134323871,59.892,96.66169399458063,--,--
2015-08-14,34.0,25.0,84.0,252.0,70.0,672.0,59.726000000000006,60.071999999999996,43.198,47.944,43.21399999999999,43.926,44.978,45.868,7.009250000000001,7.462000000000001,1119.575,695.133,8.9485,8.91,36.23193473248387,32.44209677419355,1.300409258064516,61.51191681141936,60.071999999999996,46.929015244225816,60.071999999999996,49.44104402145161,60.071999999999996,96.37005926567741,--,--
2015-08-07,34.0,24.0,79.0,252.0,72.0,670.0,57.976000000000006,59.663999999999994,44.938,48.58999999999999,44.918,45.338,46.0,46.69199999999999,6.98625,6.997000000000001,1116.9560000000001,695.1339999999999,8.997,8.924,36.14669647583871,32.41296774193548,1.3004295806451611,61.64795361419355,59.663999999999994,46.96414992625807,59.663999999999994,49.11427461051613,59.663999999999994,96.0784245367742,-,--
2015-07-31,35.0,24.0,78.0,247.0,71.0,664.0,56.138000000000005,58.185,47.91,54.136,47.96,48.372,49.0,49.668000000000006,6.9327499999999995,6.604,1118.36,695.1339999999999,9.042,9.007,36.08656332032258,32.39132258064516,1.2968930967741934,61.75755121690322,58.185,47.001786633451616,58.185,48.87968501496775,58.185,95.88147164841936,+,--
2015-07-24,31.0,25.0,79.0,244.0,70.0,659.0,54.78,58.952,49.212,55.754,49.258,49.7,50.266000000000005,50.916,6.968,6.974,1122.767,695.1339999999999,9.08275,8.953,36.17706077158065,32.41458064516129,1.2720157741935485,61.70851361922582,58.952,47.0544354916129,58.952,49.19817431174194,58.952,96.25260980335483,+,-
2015-07-17,29.0,24.0,77.0,241.0,69.0,638.0,51.778,60.014,51.68400000000001,57.172,51.69,52.086000000000006,52.48,53.02200000000001,6.96,7.37,1126.971,695.135,9.139,9.104,36.267558222838716,32.43783870967741,1.2471384516129032,61.65947602154839,60.014,47.1070843497742,60.014,49.51666360851613,60.014,96.62374795829031,++,+
2015-07-10,31.0,23.0,81.0,239.0,71.0,645.0,48.9075,59.726000000000006,52.38399999999999,56.63199999999999,52.40599999999999,52.81800000000001,53.163999999999994,53.623999999999995,6.6659999999999995,6.7829999999999995,1123.99,694.622,9.159749999999999,9.104,36.358055674096775,32.46109677419355,1.222261129032258,61.61043842387097,59.726000000000006,47.159733207935496,59.726000000000006,49.835152905290315,59.726000000000006,96.9948861132258,++,+
2015-07-03,32.0,22.0,86.0,231.0,76.0,640.0,48.68400000000001,57.976000000000006,57.9225,60.356,57.9225,58.295,58.5925,58.97,6.6267499999999995,6.745,1127.937,694.2230000000001,9.1615,9.17,36.44855312535484,32.48435483870968,1.197383806451613,61.56140082619354,57.976000000000006,47.21238206609678,57.976000000000006,50.1536422020645,57.976000000000006,97.36602426816128,++,++
2015-06-26,31.0,21.0,83.0,230.0,74.0,628.0,44.394,56.138000000000005,60.014,60.84400000000001,60.05800000000001,60.452,60.736,61.071999999999996,6.486000000000001,6.942,1126.915,693.692,9.14425,9.177999999999999,36.430012270833345,32.44133333333333,1.175271,61.47882770516665,56.138000000000005,47.10293782333334,56.138000000000005,50.359671624499995,56.138000000000005,97.46260944783332,++,++
2015-06-19,30.0,21.0,83.0,232.0,77.0,631.0,47.68600000000001,54.78,59.892,60.654,59.89400000000001,60.31399999999999,60.681999999999995,60.964,6.483500000000002,6.194,1124.131,693.294,9.1195,9.187000000000001,36.367856094000004,32.3718,1.154264,61.3828403748,54.78,46.92865634020001,54.78,50.520717097200006,54.78,97.4493734374,+,++
2015-06-12,31.0,22.0,85.0,231.0,76.0,635.0,50.38399999999999,51.778,60.071999999999996,63.238,60.088,60.532,60.898,61.104,6.498750000000001,6.626,1128.715,692.944,9.0925,9.111,36.30569991716667,32.30226666666667,1.133257,61.28685304443334,51.778,46.75437485706667,51.778,50.681762569899995,51.778,97.43613742696668,+,++
2015-06-05,32.0,22.0,86.0,232.0,76.0,642.0,49.156000000000006,48.9075,59.663999999999994,61.898,59.646,59.96600000000001,60.19,60.35600000000001,6.5252500000000015,6.182,1130.792,692.345,9.032249999999998,9.101,36.243543740333344,32.23273333333333,1.11225,61.19086571406667,48.9075,46.580093373933344,48.9075,50.842808042600005,48.9075,97.42290141653334,-,+
2015-05-29,34.0,22.0,90.0,231.0,77.0,646.0,51.69,48.68400000000001,58.185,61.57,58.38,58.74,58.945,59.1425,6.583250000000001,6.932,1136.81,692.346,8.974499999999997,9.079,36.182093186806455,32.16870967741935,1.1196226129032258,61.10977136264516,48.68400000000001,46.309183564096784,48.68400000000001,50.64815329364517,48.68400000000001,96.95733685774195,--,+
2015-05-22,34.0,22.0,89.0,232.0,78.0,659.0,51.13600000000001,44.394,58.952,64.31,59.222,59.8,60.136,60.40600000000001,6.36875,6.255,1138.259,691.847,8.918249999999997,9.079,36.12158346435484,32.11203225806452,1.1648347096774194,61.04853431648387,44.394,45.90943598532258,44.394,49.97923158248386,44.394,95.88866756780644,--,-
2015-05-15,35.0,19.0,87.0,233.0,79.0,660.0,50.576,47.68600000000001,60.014,64.902,60.014,60.98,61.488,61.838,6.5497499999999995,6.732,1140.474,691.26,8.863749999999996,8.87,36.06107374190323,32.055354838709675,1.210046806451613,60.98729727032258,47.68600000000001,45.50968840654839,47.68600000000001,49.31030987132257,47.68600000000001,94.81999827787097,--,-
2015-05-08,35.0,20.0,86.0,236.0,80.0,668.0,45.326,50.38399999999999,59.726000000000006,65.006,59.718,60.786,61.354,61.752,6.682249999999999,6.414,1142.835,690.947,8.861499999999996,8.87,36.000564019451616,31.998677419354838,1.2552589032258064,60.92606022416129,50.38399999999999,45.1099408277742,50.38399999999999,48.641388160161284,50.38399999999999,93.75132898793551,--,--
2015-05-01,38.0,22.0,91.0,235.0,80.0,679.0,46.4575,49.156000000000006,57.976000000000006,63.49400000000001,58.282,59.61600000000001,60.346,60.9,6.739999999999998,6.074,1145.027,690.948,8.859249999999996,8.854,35.940054296999996,31.941999999999997,1.300471,60.864823178,49.156000000000006,44.710193249,49.156000000000006,47.972466448999995,49.156000000000006,92.682659698,--,--
2015-04-24,41.0,22.0,98.0,242.0,79.0,703.0,47.066,51.69,56.138000000000005,61.412,56.538000000000004,58.044,59.08000000000001,59.74,7.149999999999999,6.979,1149.129,690.948,8.866249999999996,8.861,35.867505381633336,31.941999999999997,1.3587716666666665,60.87914473746667,51.69,44.9932748786,51.69,48.32584000286667,51.69,93.31911488146669,--,--
2015-04-17,40.0,21.0,107.0,255.0,84.0,734.0,48.774,51.13600000000001,54.78,59.11800000000001,54.80799999999999,56.346,57.492,58.13399999999999,7.116499999999998,7.2620000000000005,1147.221,690.95,8.869499999999995,8.861,35.79495646626667,31.941999999999997,1.4170723333333333,60.893466296933326,51.13600000000001,45.276356508199996,51.13600000000001,48.679213556733345,51.13600000000001,93.95557006493334,--,--
2015-04-10,38.0,20.0,110.0,260.0,89.0,760.0,53.4425,50.576,51.778,56.512,51.794,53.333999999999996,54.43600000000001,55.14,7.023249999999997,6.645,1141.906,690.95,8.881999999999994,8.861,35.7224075509,31.941999999999997,1.4753729999999998,60.907787856400006,50.576,45.5594381378,50.576,49.032587110600005,50.576,94.5920252484,--,--
2015-04-03,40.0,21.0,124.0,280.0,91.0,802.0,55.58000000000001,45.326,48.9075,54.785,48.8775,50.525,51.86,52.8275,7.116499999999998,7.7139999999999995,1140.614,690.952,8.894499999999995,8.882,35.64985863553333,31.941999999999997,1.5336736666666666,60.92210941586667,45.326,45.8425197674,45.326,49.38596066446666,45.326,95.22848043186669,--,--
2015-03-27,40.0,21.0,124.0,283.0,97.0,813.0,55.89000000000001,46.4575,48.68400000000001,55.01400000000001,48.89400000000001,50.52,51.848,52.88399999999999,6.766749999999998,6.845,1128.935,690.952,8.891999999999996,8.874,35.596181582387096,31.917167580645167,1.5502776129032256,60.945758190483865,46.4575,45.990682936548396,46.4575,49.12399617990322,46.4575,95.11467911645158,--,--
2015-03-20,40.0,24.0,122.0,285.0,99.0,825.0,61.136,47.066,44.394,52.72000000000001,44.336000000000006,46.014,47.912,49.45399999999999,6.777999999999999,6.888999999999999,1124.1689999999999,690.952,8.879749999999994,8.911,35.550053274129034,31.882402193548387,1.5502028709677418,60.97313785116129,47.066,46.084878721516134,47.066,48.615896479967745,47.066,94.70077520148388,--,--
2015-03-13,40.0,23.0,127.0,305.0,104.0,866.0,67.178,48.774,47.68600000000001,56.508,47.67,49.588,51.13800000000001,52.424,6.7559999999999985,7.018,1116.0,690.953,8.847999999999994,8.911,35.503924965870965,31.84763680645161,1.5501281290322582,61.000517511838716,48.774,46.17907450648387,48.774,48.10779678003225,48.774,94.28687128651613,--,--
2015-03-06,37.0,23.0,129.0,328.0,108.0,922.0,72.355,53.4425,50.38399999999999,60.118,50.402,52.254,53.70800000000001,55.032,6.652249999999999,6.315,1106.378,690.953,8.816249999999993,8.872,35.4577966576129,31.81287141935484,1.5500533870967743,61.027897172516134,53.4425,46.27327029145162,53.4425,47.59969708009677,53.4425,93.87296737154837,--,--
2015-02-27,38.0,25.0,136.0,352.0,111.0,986.0,75.378,55.58000000000001,49.156000000000006,60.63199999999999,49.53,51.426,53.03,54.55,6.769499999999999,6.89,1101.201,690.955,8.786749999999993,8.825,35.367860918214284,31.757111642857147,1.5785714285714287,61.02884506892857,55.58000000000001,46.45407240542858,55.58000000000001,47.32581220692857,55.58000000000001,93.77988461235714,--,--
2015-02-20,42.0,25.0,141.0,359.0,122.0,1019.0,76.49600000000002,55.89000000000001,51.69,60.568000000000005,51.7925,52.4375,53.645,54.905,6.768249999999998,6.801,1090.8980000000001,690.955,8.750499999999992,8.783999999999999,35.16840660096429,31.648865892857145,1.6785714285714286,60.96371355467858,55.89000000000001,46.85139034192857,55.89000000000001,47.63746440067857,55.89000000000001,94.48885474260716,--,--
2015-02-13,41.0,25.0,145.0,365.0,127.0,1056.0,78.24199999999998,61.136,51.13600000000001,56.566,51.141999999999996,52.042,53.282,54.56,6.797999999999998,6.603,1082.471,690.955,8.731749999999993,8.783999999999999,34.96895228371429,31.540620142857147,1.7785714285714285,60.89858204042857,61.136,47.24870827842857,61.136,47.949116594428574,61.136,95.19782487285715,--,--
2015-02-06,40.0,30.0,151.0,413.0,135.0,1140.0,81.292,67.178,50.576,54.61600000000001,50.648,51.483999999999995,52.654,53.873999999999995,6.8547499999999975,6.784,1074.756,690.956,8.705499999999994,8.754,34.76949796646429,31.432374392857145,1.8785714285714288,60.83345052617857,67.178,47.64602621492857,67.178,48.26076878817858,67.178,95.90679500310713,--,--
2015-01-30,37.0,34.0,161.0,450.0,146.0,1223.0,82.12199999999999,72.355,45.326,46.763999999999996,45.72,46.47000000000001,47.55,48.67399999999999,6.934749999999997,6.885,1070.43,690.957,8.686749999999995,8.68,34.63486010274194,31.36808464516129,1.9564723870967744,60.78655500283871,72.355,47.79223432983871,72.355,48.41573929670968,72.355,96.20797362654837,--,--
2015-01-23,41.0,36.0,168.0,475.0,151.0,1317.0,82.88,75.378,46.4575,46.4425,46.51750000000001,47.05,47.89,48.7975,6.830499999999996,6.92,1064.097,690.957,8.670249999999994,8.709,34.66226337283871,31.413684903225807,1.979125741935484,60.78524945677419,75.378,47.310667890774184,75.378,48.17900559219355,75.378,95.48967348296772,--,--
2015-01-16,38.0,36.0,174.0,481.0,164.0,1366.0,87.62799999999999,76.49600000000002,47.066,46.578,47.076,47.618,48.34,49.138000000000005,6.768749999999996,6.83,1055.224,690.9580000000001,8.643749999999994,8.679,34.689666642935485,31.45928516129032,2.001779096774193,60.783943910709674,76.49600000000002,46.82910145170968,76.49600000000002,47.94227188767742,76.49600000000002,94.7713733393871,--,--
2015-01-09,39.0,38.0,183.0,495.0,171.0,1421.0,92.145,78.24199999999998,48.774,49.466,48.754,49.26600000000001,49.952,50.738,7.037249999999996,7.104,1045.154,690.959,8.624749999999993,8.679,34.71706991303226,31.50488541935484,2.024432451612903,60.78263836464516,78.24199999999998,46.34753501264516,78.24199999999998,47.705538183161295,78.24199999999998,94.05307319580645,--,--
2015-01-02,39.0,40.0,186.0,522.0,179.0,1482.0,93.15,81.292,53.4425,56.0275,53.4225,53.8425,54.385,55.0475,6.943749999999995,6.468,1039.767,690.961,8.610249999999994,8.613999999999999,34.74447318312903,31.550485677419356,2.047085806451613,60.78133281858064,81.292,45.865968573580645,81.292,47.468804478645154,81.292,93.3347730522258,--,--
2014-12-26,42.0,42.0,188.0,527.0,178.0,1499.0,93.52,82.12199999999999,55.58000000000001,58.6925,55.7375,56.115,56.5425,57.00750000000001,7.150249999999995,6.672999999999999,1043.942,690.9630000000001,8.606249999999994,8.603,34.822551432258074,31.63287096774193,2.050325677419355,60.91635590825807,82.12199999999999,46.04083583206452,82.12199999999999,47.842559486774185,82.12199999999999,93.88339531883871,--,--
2014-12-19,39.0,41.0,191.0,532.0,180.0,1536.0,92.43,82.88,55.89000000000001,59.773999999999994,55.788000000000004,56.16,56.5,56.854,7.214249999999995,7.904,1045.6960000000001,690.9630000000001,8.596999999999994,8.603,34.90907551122581,31.721387096774198,2.0503299677419355,61.07410043722581,82.88,46.325108706806446,82.88,48.31806261367743,82.88,94.64317132048387,--,--
2014-12-12,36.0,42.0,188.0,540.0,187.0,1546.0,94.0625,87.62799999999999,61.136,64.078,61.114,61.324,61.576,61.852,7.0129999999999955,6.73,1038.4289999999999,690.9630000000001,8.587749999999994,8.621,34.99559959019355,31.80990322580645,2.0503342580645163,61.23184496619354,87.62799999999999,46.6093815815484,87.62799999999999,48.79356574058065,87.62799999999999,95.40294732212904,--,--
2014-12-05,39.0,43.0,190.0,561.0,188.0,1575.0,96.258,92.145,67.178,69.72200000000001,67.18199999999999,67.28399999999999,67.406,67.61399999999999,7.1372499999999945,7.294,1039.276,690.9630000000001,8.554499999999994,8.597999999999999,35.08212366916129,31.89841935483871,2.0503385483870966,61.389589495161296,92.145,46.89365445629032,92.145,49.26906886748387,92.145,96.1627233237742,--,--
2014-11-28,41.0,44.0,195.0,560.0,190.0,1572.0,94.954,93.15,72.355,76.63,72.42750000000002,72.515,72.6125,72.745,6.930249999999995,6.928999999999999,1037.98,690.965,8.540499999999994,8.566,35.106114899999994,31.921802000000003,2.0503092,61.432488215700005,93.15,46.9089679565,93.15,49.3812310074,93.15,96.2901989639,--,--
2014-11-21,37.0,41.0,195.0,558.0,187.0,1574.0,97.17200000000001,93.52,75.378,77.622,75.38399999999999,75.44800000000002,75.47800000000002,75.518,6.763999999999995,7.099,1041.67,690.966,8.518499999999994,8.566,35.046729,31.85834,2.050235,61.32225919166667,93.52,46.565668957333344,93.52,49.008938498,93.52,95.57460745533335,--,--
2014-11-14,31.0,47.0,195.0,562.0,192.0,1578.0,97.496,92.43,76.49600000000002,79.902,76.51,76.476,76.436,76.458,6.661749999999994,7.227,1039.724,690.966,8.496499999999994,8.488,34.987343100000004,31.794878000000004,2.0501608,61.212030167633344,92.43,46.222369958166674,92.43,48.636645988599994,92.43,94.85901594676668,--,--
2014-11-07,34.0,46.0,197.0,560.0,192.0,1568.0,102.194,94.0625,78.24199999999998,83.036,78.242,78.22,78.184,78.192,6.619249999999996,6.466,1037.116,690.966,8.485249999999994,8.542,34.9279572,31.731415999999996,2.0500866,61.1018011436,94.0625,45.879070958999996,94.0625,48.264353479200004,94.0625,94.1434244382,+,--
2014-10-31,33.0,46.0,206.0,555.0,192.0,1582.0,104.346,96.258,81.292,85.55799999999999,81.256,81.02,80.86800000000002,80.76,6.832749999999995,6.263999999999999,1039.902,690.967,8.460499999999993,8.478,34.895523967741944,31.69401935483871,2.0492319032258064,61.00546459561291,96.258,45.61249458467742,96.258,47.92006601493549,96.258,93.5325605996129,-,--
2014-10-24,35.0,46.0,206.0,562.0,192.0,1595.0,102.368,94.954,82.12199999999999,85.58200000000001,81.828,81.416,81.04999999999998,80.73600000000002,7.089749999999996,6.69,1039.442,690.967,8.434249999999992,8.478,35.024806741935485,31.81301483870968,2.043694225806452,60.992482903903216,94.954,45.80625395941936,94.954,47.74380882148387,94.954,93.55006278090322,-,--
2014-10-17,36.0,48.0,197.0,558.0,193.0,1590.0,103.254,97.17200000000001,82.88,85.49799999999998,82.962,82.226,81.75,81.36,7.133249999999997,7.057,1037.382,690.9680000000001,8.400999999999991,8.443,35.154089516129034,31.93201032258064,2.038156548387097,60.97950121219355,97.17200000000001,46.0000133341613,97.17200000000001,47.567551628032255,97.17200000000001,93.56756496219357,-,-
2014-10-10,37.0,49.0,202.0,560.0,194.0,1609.0,105.5175,97.496,87.62799999999999,90.186,87.618,86.814,86.34,85.99,6.990249999999996,7.32,1030.271,690.9680000000001,8.383249999999991,8.443,35.28337229032258,32.05100580645161,2.0326188709677417,60.966519520483864,97.496,46.19377270890322,97.496,47.391294434580644,97.496,93.58506714348387,--,-
2014-10-03,42.0,50.0,202.0,554.0,198.0,1591.0,106.692,102.194,92.145,93.25,91.82333333333332,90.81,90.13666666666668,89.62,7.092499999999997,7.292000000000001,1021.3489999999999,690.9689999999999,8.365499999999992,8.373,35.41265506451614,32.17000129032258,2.027081193548387,60.95353782877419,102.194,46.387532083645155,102.194,47.21503724112904,102.194,93.60256932477421,-,-
2014-09-26,38.0,49.0,199.0,553.0,198.0,1592.0,107.228,104.346,93.15,95.01,92.39,91.65,91.15,90.808,7.0784999999999965,6.864,1016.435,690.97,8.336249999999993,8.345,35.39598383333333,32.18572666666667,2.054694833333333,60.80543381166666,104.346,46.3495484655,104.346,47.495940922666676,104.346,93.8454893881667,+,-
2014-09-19,38.0,49.0,198.0,557.0,198.0,1601.0,105.96799999999999,102.368,93.52,97.01799999999999,93.54,92.52600000000001,91.9,91.566,7.184999999999997,6.485,1017.8,690.972,8.298999999999992,8.372,35.320931,32.160144,2.095569,60.6032808644,102.368,46.2188676502,102.368,47.9597089542,102.368,94.1785766044,-,-
2014-09-12,35.0,47.0,197.0,561.0,194.0,1592.0,103.234,103.254,92.43,97.32,92.436,91.602,91.14399999999999,90.96,7.3757499999999965,7.729,1022.073,690.972,8.254999999999992,8.372,35.245878166666664,32.13456133333334,2.1364431666666666,60.40112791713333,103.254,46.0881868349,103.254,48.42347698573333,103.254,94.51166382063332,+,-
2014-09-05,34.0,47.0,194.0,557.0,192.0,1584.0,103.9525,105.5175,94.0625,100.4525,94.04,93.3,92.8875,92.7175,7.234499999999997,7.236000000000001,1018.4,690.972,8.207499999999992,8.256,35.17082533333333,32.108978666666665,2.1773173333333333,60.198974969866654,105.5175,45.957506019600004,105.5175,48.88724501726666,105.5175,94.84475103686664,+,-
2014-08-29,31.0,47.0,196.0,552.0,192.0,1575.0,103.82,106.692,96.258,100.644,94.32,93.686,93.32,93.156,7.3132499999999965,7.29,1019.091,690.972,8.188999999999993,8.196,35.09417009677419,32.05997032258065,2.1909659032258064,60.06656513212903,106.692,45.86034985367743,106.692,49.027155408387095,106.692,94.88750526206451,+,+
2014-08-22,30.0,46.0,193.0,550.0,192.0,1564.0,101.916,107.228,94.954,99.88000000000002,94.914,93.322,92.86,92.622,7.307749999999997,7.247999999999999,1019.9960000000001,690.972,8.163999999999994,8.196,35.015378322580645,31.97972774193548,2.1683136774193548,60.027146107096776,107.228,45.807893220258066,107.228,48.73525561229032,107.228,94.54314883254837,+,+
2014-08-15,32.0,46.0,194.0,554.0,194.0,1589.0,100.29,105.96799999999999,97.17200000000001,101.94,97.194,95.96600000000001,95.47,95.1,7.357999999999997,7.164,1022.066,690.972,8.138999999999996,8.182,34.936586548387105,31.899485161290325,2.145661451612903,59.987727082064524,105.96799999999999,45.75543658683871,105.96799999999999,48.443355816193545,105.96799999999999,94.19879240303227,+,+
2014-08-08,30.0,41.0,197.0,555.0,191.0,1588.0,100.508,103.234,97.496,103.6,97.516,96.74,96.3,95.916,7.350499999999998,7.551,1026.54,690.972,8.117499999999996,8.182,34.85779477419355,31.819242580645167,2.1230092258064515,59.948308057032264,103.234,45.70297995341935,103.234,48.15145602009677,103.234,93.85443597351612,-,+
2014-08-01,30.0,40.0,200.0,557.0,186.0,1573.0,102.11200000000001,103.9525,102.194,105.708,99.792,98.67,97.93,97.292,7.251249999999997,7.268,1025.139,690.972,8.095999999999997,8.096,34.779003,31.739,2.100357,59.908889032,103.9525,45.65052332,103.9525,47.859556223999995,103.9525,93.51007954399999,+,+
2014-07-25,30.0,41.0,203.0,550.0,184.0,1562.0,103.9475,103.82,104.346,106.34199999999998,103.258,101.698,100.72399999999999,99.902,7.187249999999998,7.449,1026.603,690.972,8.084749999999998,8.096,34.70743680645162,31.649229516129036,2.077835967741936,59.884239851838714,103.82,45.765551961451614,103.82,47.77606414896774,103.82,93.54161611041937,+,+
2014-07-18,29.0,41.0,203.0,550.0,184.0,1554.0,102.72,101.916,102.368,105.38799999999999,101.678,100.95200000000001,100.196,99.456,7.072999999999999,7.1339999999999995,1030.3,690.972,8.065,8.096,34.635870612903226,31.55945903225807,2.055314935483871,59.85959067167742,101.916,45.88058060290322,101.916,47.69257207393549,101.916,93.5731526768387,+,+
