,n_splits,train_size,rmse_tr,r2_tr,mae_tr,rmse_tt,r2_tt,mae_tt
471,4.0,49.0,6.12697261757714,0.9829568374603515,4.724843979912853,299.501610203196,-8.826162947256584,246.15456148127478
705,5.0,67.0,8.254346024108724,0.9750277268496884,6.59903352224689,300.1126950028788,-11.386143537300386,262.9447329618086
472,4.0,50.0,6.227692515472513,0.9842684048310518,4.861707634756836,300.3898571534472,-9.112991400122556,246.16119651880666
483,4.0,61.0,8.281323637513118,0.9853264508255737,6.577966038430159,300.49014536262473,-13.83930216316749,244.61661175056258
498,4.0,76.0,10.801777698962148,0.9738227771502727,8.792807476546145,300.5628515404826,-7.5340219640743875,254.54904400860386
703,5.0,65.0,8.133025516403055,0.9719900165915073,6.482856193759618,300.60571609647667,-10.836586905473059,262.69161537855655
4106,21.0,12.0,5.3412394629043714e-14,1.0,3.800839713510377e-14,300.67459569168005,-5.297068782679216,240.23809036130032
704,5.0,66.0,8.157567392708378,0.9739274782015555,6.523159526974709,300.95530811019296,-11.041161852792312,263.11104233225524
1340,8.0,54.0,7.365997311818173,0.968791821322214,5.789834535108124,301.36579994560554,-13.314074494836856,275.3911621659918
475,4.0,53.0,6.492618199300384,0.9870766917678562,5.058480430516123,302.4724127086568,-9.457401032568928,248.37927468029423
250,3.0,44.0,4.552285836981479,0.9919069780583375,3.6444330024946296,302.52232016630927,-3.8658584126748914,235.10969189695425
22,2.0,32.0,2.639565142348868,0.9830686123181303,2.100039424890202,303.1130350795232,-6.417411867910859,233.28646679949924
1372,8.0,86.0,11.691843979346494,0.9539531245333697,9.323746974128762,303.1539656658763,-12.674097042594616,279.325819776171
474,4.0,52.0,6.47046338048548,0.9858819476241634,5.053465553321576,303.235486581039,-9.466656495787632,249.60699411475122
1316,8.0,30.0,3.2777743147948675,0.9844527607761411,2.516913831336022,303.7333563824594,-3.669180532709249,274.24593527422655
1379,8.0,93.0,12.067230344148928,0.9564994657107185,9.616334633939289,303.74138175315306,-14.284089765010128,281.80321694503266
706,5.0,68.0,8.322818976115252,0.9765678402175924,6.598845462300891,303.74885751474875,-11.37385174492505,266.47177903084184
473,4.0,51.0,6.45459275297123,0.9845024338813911,5.0449584824851055,304.11164982953017,-11.267005096801524,251.35717047712305
1362,8.0,76.0,10.75058613690981,0.9630093723203809,8.441819663932717,305.0073356305371,-14.408429293716402,280.88302640963866
719,5.0,81.0,9.570478066060527,0.982350079303805,7.590115416074281,306.0491789777302,-11.533079942984187,268.94839324122694
1378,8.0,92.0,11.946345793437597,0.9559070806255823,9.557525518247667,306.08200004647426,-13.807716202549312,283.82307630850727
1373,8.0,87.0,11.704002853485358,0.954205970630684,9.36051199332774,306.47751462225733,-12.768609693239238,282.58644650425487
713,5.0,75.0,9.183599962703672,0.9806347071384739,7.299811227201671,306.60637529877613,-11.832775634375022,269.44850788259856
479,4.0,57.0,7.506560351029013,0.9856517354173105,5.86849789393502,306.7892598095434,-9.878112848614442,252.5528337925079
1377,8.0,91.0,11.871085612781812,0.9551583249274895,9.521331738989193,306.79618599019494,-13.56911483963122,284.1590523652533
707,5.0,69.0,8.427684060292261,0.9779494643893611,6.668870404219314,307.18836970114813,-11.484160137305574,269.9478488702178
1337,8.0,51.0,7.030863197491441,0.969165938104346,5.496704768011504,307.32089371333063,-16.741421553749504,280.85509907564597
1341,8.0,55.0,7.588665865080941,0.9663309940859378,5.939892829893987,307.32416902641273,-10.538354338309293,279.81964253736754
712,5.0,74.0,8.93858802234189,0.9807671237645808,7.0586084793372255,307.51142860978837,-11.515985303039082,269.735487363681
1374,8.0,88.0,11.750744922973801,0.9540435695465851,9.424516546012931,307.78850082339807,-13.003150792879946,284.03814950271317
1376,8.0,90.0,11.84287853091256,0.9542601525832155,9.511824169724987,307.83067649319514,-13.259350639453338,284.76680329111366
476,4.0,54.0,6.636604418486508,0.9873750032288291,5.206919235585296,308.2956646357311,-9.428727507698497,254.27751494006415
714,5.0,76.0,9.210144651656217,0.9811590031311465,7.34502238421368,308.4455903175344,-11.612150487493034,271.0857605409161
1375,8.0,89.0,11.817218120691969,0.9534729768040185,9.503571837051368,308.5997178348508,-12.983281444197853,285.14733123105026
1315,8.0,29.0,3.1892140316303785,0.9842192685803598,2.4771789576186904,308.8113971678923,-4.622347300650608,277.9575331451962
708,5.0,70.0,8.451951488191602,0.9791308824687723,6.674427030939313,308.9345734043718,-11.503247095013132,271.63037403614544
718,5.0,80.0,9.346113777169894,0.9828274045281742,7.462385713203169,309.01206142749044,-11.713237128654821,272.06824670518876
716,5.0,78.0,9.258186533996488,0.9821402645607937,7.369410499844788,309.2733834103348,-11.740290887156359,272.1871765017521
715,5.0,77.0,9.217339767131458,0.9816709786547401,7.35233422713681,309.2764336543831,-11.539121455480593,271.88383228398953
717,5.0,79.0,9.291781503633763,0.9825333717968497,7.4040902878557775,309.53192716738766,-11.829223301504124,272.6374395995857
709,5.0,71.0,8.539905061269796,0.9798886183554749,6.745910337064522,310.78533230477177,-11.49121921618167,273.1959205044046
711,5.0,73.0,8.77231992820998,0.9806145834410224,6.882040871047392,311.33346698951135,-11.439578726357713,273.0180392796395
1318,8.0,32.0,3.4130084795982603,0.9857241002922972,2.66822014660404,311.82630513635434,-4.325196809982183,282.1045461942566
497,4.0,75.0,10.433091905112756,0.9769453850048263,8.456538558723974,312.64258522722275,-7.276459407420222,262.7618293542091
710,5.0,72.0,8.57469053530389,0.9807107540387996,6.767355874557344,312.93224372121034,-11.480982589808708,274.71106508192037
484,4.0,62.0,8.333006153408679,0.9855766288913272,6.611758458208747,313.08687291185333,-12.483928800981781,255.50910317666802
1361,8.0,75.0,10.498673330541498,0.9658951814766874,8.192013785751364,313.8970319867625,-13.926812875627554,288.32990071985375
1744,10.0,26.0,2.815816746356045,0.9846490107065087,2.2121423925896284,314.08810066527957,-2.5915506585720767,270.3351537538591
478,4.0,56.0,7.117932049191683,0.9867684220686759,5.592963491812153,314.9824067400368,-9.111968346943213,260.73863299233454
17,2.0,27.0,2.1014348748884357,0.9874785250404015,1.6704232231333926,315.01617553985926,-7.208515853948749,225.3146269421971
3890,20.0,12.0,5.526255028097224e-14,1.0,3.967196941327226e-14,315.0496104000727,-5.5401424173531115,251.7232169300211
37,2.0,47.0,7.2790254123215234,0.9591925013274993,5.858187775138216,316.0382582267275,-6.073088237271201,240.86531735706205
3675,19.0,13.0,7.536970093921575e-14,1.0,5.6037945314197383e-14,317.39280793809775,-2.7003715446211,274.91579012703636
477,4.0,55.0,6.8652628143186565,0.9871999065671793,5.3926615531092175,318.5356092434699,-9.36794717525023,264.5940426196238
1360,8.0,74.0,10.133743869967056,0.9692776966175431,7.922420935976162,318.72871003980094,-13.523301723692697,291.49383904110863
1353,8.0,67.0,8.80882614210713,0.9757671689874895,6.92857107787659,318.9074713607595,-13.367484972399305,287.83033141300604
16,2.0,26.0,2.080888334113829,0.9867498350374939,1.6392198950484491,319.2752519182655,-6.44234979998447,227.149582191273
1339,8.0,53.0,7.286921235471704,0.9685806248962253,5.725425746375755,319.4096275693293,-15.154588654556381,292.33036499887885
433,4.0,11.0,7.51888968684165e-14,1.0,6.717858592640948e-14,319.670660788846,-4.537948633449682,265.2160677756346
234,3.0,28.0,2.997197688643066,0.9910102523889631,2.3501738055397334,320.0150196455372,-29.938582267693885,257.7566078390664
1359,8.0,73.0,9.83460171135281,0.9723491727458297,7.726301964008875,320.214175570264,-13.446481095592988,291.60256231864
1356,8.0,70.0,9.261640628167658,0.9754729132536267,7.262822395919544,320.95992815367447,-13.417481815202493,289.96078308076494
1357,8.0,71.0,9.398246994969746,0.9747590734222187,7.345166694167118,321.28221784153595,-13.14917272063765,290.5695275372215
1352,8.0,66.0,8.649084964249573,0.9752367671073517,6.806020871460705,321.4296698667662,-13.592411609956647,290.57203076476014
1358,8.0,72.0,9.610806318948717,0.9737119921312805,7.523303707210064,321.6258200646,-13.407962405624183,291.8061747400849
1338,8.0,52.0,7.145907798796951,0.9687396977487381,5.625512396216076,321.8072852522562,-15.62001334807378,294.41551555177296
496,4.0,74.0,10.058648016037667,0.9799928853297744,8.134656344734422,322.842511633473,-7.097432007618964,269.03511911900296
1354,8.0,68.0,8.95208839101864,0.97623201055275,7.07039040548932,322.8440773442568,-14.193588231261414,291.81482987712155
1355,8.0,69.0,9.128283866659512,0.975938801915474,7.185428899313198,323.5271745012284,-13.945762159389123,292.2767455730067
1317,8.0,31.0,3.366887562857641,0.9850247511595068,2.5701493158674436,323.9063002263597,-4.921137751505535,292.350296292399
1342,8.0,56.0,7.7680938914956785,0.9658244178909022,6.093838721250492,324.377545864907,-11.167439664711186,293.63322020372067
3901,20.0,23.0,2.4941321608683635,0.9857314267131994,1.9614255067183688,324.854256331639,-4.092276796513531,280.2353067467175
1351,8.0,65.0,8.483621535526085,0.9749414154848421,6.608568688198824,325.69530453604295,-13.786473636489927,293.86310230822437
1083,7.0,13.0,4.916184040003037e-14,1.0,3.6229871361833684e-14,325.7536741443987,-13.52573725312627,278.46531060111766
485,4.0,63.0,8.518992903682534,0.9851065182923391,6.756097661179169,326.4953380138179,-10.474179894167069,268.6408581219918
492,4.0,70.0,9.206601019510185,0.983437371049359,7.472291124582965,326.8758959227205,-6.310953427913818,269.43302480340435
493,4.0,71.0,9.302600132637039,0.9834240328929453,7.550530349304767,327.7227862954443,-6.526578911621121,270.5569585852427
494,4.0,72.0,9.474672684148679,0.9832070654274057,7.693846302005064,328.5223539081947,-6.763533454928259,270.57782003881067
491,4.0,69.0,9.123225474537264,0.9835266773832751,7.416775779759032,329.1047262632597,-6.432455052961073,271.53109192740857
1350,8.0,64.0,8.34801785995803,0.9740044757380586,6.471657645294041,329.7019943125631,-13.424112561693025,297.5161679378046
1349,8.0,63.0,8.242301368741675,0.9734970803662681,6.38964066047266,329.7543243586472,-13.301119701317912,297.6944051875273
4755,24.0,13.0,6.930823090215562e-14,1.0,5.055784850600713e-14,330.5297888000763,-2.676780249311618,279.12147343401193
30,2.0,40.0,4.990300502122094,0.9702753001316726,3.9586145009489373,331.067381171875,-11.547253720789803,246.15536148167575
490,4.0,68.0,9.124092547092257,0.9834035185356333,7.380995414482055,331.4185637109214,-6.674875190569295,273.9815598000385
3459,18.0,13.0,7.955690654694996e-14,1.0,5.915116449831946e-14,332.7419061767316,-2.86509837403807,288.5827600266678
495,4.0,73.0,9.636875906763379,0.9828279219738001,7.857536466486891,332.93437018759994,-6.898408550965264,274.93051583969
1343,8.0,57.0,7.811103266547018,0.9675616578083199,6.137825955172641,333.23357915414874,-10.930286090642806,301.2864370026193
1348,8.0,62.0,8.230784346394582,0.9722503448273154,6.37740276736063,334.00783069883965,-12.759463988891309,301.8853950115362
489,4.0,67.0,9.090175088526369,0.9834063496408001,7.338450522949637,334.124548181052,-7.055049618058859,277.07845828418573
486,4.0,64.0,8.567755550058282,0.9852410718061474,6.771588833812664,334.3547056278853,-8.882321276336237,275.6613713945976
1319,8.0,33.0,3.568828864603335,0.9846617442346591,2.8169703573519147,334.5132509313752,-7.007782633523068,306.21837755518857
1347,8.0,61.0,8.18551880112577,0.9713580636528658,6.310690699381989,334.7584465189066,-12.297133391094402,302.3673745958415
245,3.0,39.0,3.9025727370626324,0.993345955674069,3.049995450959138,335.142265713198,-6.073734778937438,272.9136344012023
1101,7.0,31.0,3.29737219761502,0.9741784127666693,2.5569479378154476,336.3698219508366,-5.491909350781915,303.65020995341905
1346,8.0,60.0,8.079826895132822,0.9705351685541274,6.222171424044414,337.21764251663024,-11.32250481796149,304.72265398197464
488,4.0,66.0,8.925966429390522,0.9839872198885466,7.078534529188549,337.2686763418542,-7.0148033457869206,278.7870198720034
1743,10.0,25.0,2.8198749038565274,0.9799633187221138,2.2274176739707876,337.4977690850264,-3.0191045459293178,289.4311831212364
1344,8.0,58.0,7.868105689835764,0.9692233531069955,6.155144639239523,337.8423170094436,-10.581344875926423,305.9330441949046
24,2.0,34.0,2.844899085736497,0.9815204165987077,2.2738380715902724,338.34188372009834,-5.288603486563766,258.09877060886186
