date,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod,opec_tot_prod,opec_crud_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons,non-oecd_cons,world_cons
2016-08-07,42.65,,,,,,7.666714285714286,1187.3484285714287,695.096,8.048571428571428,36.955445194387096,31.69376435483871,32.651806451612906,0.9580420967741936,60.09328925558064,47.95696696809677,50.70339446077419,98.66036142887097
2016-08-08,43.06,43.24,43.02,43.76,44.51,45.22,7.636571428571429,1186.990142857143,695.096,8.062857142857142,36.95555310045161,31.695434580645163,32.654774193548384,0.9593396129032258,60.09771701867742,47.9278527706129,50.664579329903226,98.59243210051613
2016-08-09,42.78,43.37,42.77,43.5,44.25,44.95,7.606428571428571,1186.6318571428571,695.096,8.077142857142857,36.95566100651613,31.697104806451613,32.65774193548387,0.9606371290322581,60.10214478177419,47.89873857312903,50.625764199032254,98.52450277216128
2016-08-10,41.75,42.19,41.71,42.46,43.25,44.0,7.5762857142857145,1186.2735714285714,695.096,8.09142857142857,36.955768912580645,31.698775032258066,32.660709677419355,0.9619346451612903,60.106572544870964,47.86962437564516,50.58694906816129,98.45657344380645
2016-08-11,43.51,44.23,43.49,44.23,44.99,45.71,7.546142857142857,1185.9152857142858,695.096,8.105714285714285,36.95587681864516,31.700445258064516,32.66367741935484,0.9632321612903226,60.11100030796774,47.84051017816129,50.54813393729032,98.3886441154516
2016-08-12,44.47,45.12,44.49,45.18,45.89,46.57,7.516,1185.557,695.096,8.12,36.95598472470968,31.70211548387097,32.666645161290326,0.9645296774193548,60.115428071064514,47.81139598067742,50.50931880641935,98.32071478709676
2016-08-13,44.88666666666666,,,,,,7.5801428571428575,1185.914142857143,695.0958571428572,8.112142857142857,36.956092630774194,31.70378570967742,32.669612903225804,0.9658271935483871,60.11985583416129,47.78228178319355,50.470503675548386,98.25278545874193
2016-08-14,45.303333333333335,,,,,,7.644285714285714,1186.2712857142858,695.0957142857143,8.104285714285714,36.95620053683871,31.705455935483872,32.67258064516129,0.9671247096774194,60.124283597258064,47.753167585709676,50.431688544677414,98.18485613038709
2016-08-15,45.72,47.31,45.74,46.4,47.1,47.77,7.708428571428572,1186.6284285714287,695.0955714285715,8.096428571428572,36.95630844290323,31.707126161290322,32.675548387096775,0.9684222258064517,60.128711360354835,47.724053388225805,50.39287341380645,98.11692680203225
2016-08-16,46.57,48.27,46.58,47.22,47.92,48.57,7.772571428571428,1186.9855714285713,695.0954285714286,8.088571428571427,36.95641634896774,31.708796387096776,32.67851612903226,0.9697197419354839,60.13313912345161,47.694939190741934,50.35405828293548,98.04899747367742
2016-08-17,46.81,48.58,46.79,47.52,48.27,48.96,7.836714285714286,1187.3427142857142,695.0952857142858,8.080714285714285,36.95652425503226,31.710466612903225,32.68148387096774,0.9710172580645161,60.137566886548385,47.66582499325806,50.31524315206451,97.98106814532258
2016-08-18,48.2,49.46,48.22,48.89,49.56,50.19,7.900857142857143,1187.6998571428571,695.0951428571428,8.072857142857142,36.95663216109677,31.71213683870968,32.684451612903224,0.9723147741935484,60.14199464964516,47.63671079577419,50.276428021193546,97.91313881696775
2016-08-19,48.48,49.39,48.52,49.11,49.73,50.32,7.965,1188.057,695.095,8.065,36.95674006716129,31.71380706451613,32.68741935483871,0.9736122903225807,60.146422412741934,47.60759659829032,50.23761289032258,97.84520948861291
2016-08-20,47.919999999999995,,,,,,8.001285714285714,1188.382,695.0948571428572,8.057857142857143,36.956847973225806,31.715477290322582,32.690387096774195,0.974909806451613,60.150850175838706,47.57848240080645,50.19879775945161,97.77728016025806
2016-08-21,47.36,,,,,,8.037571428571429,1188.707,695.0947142857143,8.050714285714285,36.95695587929032,31.71714751612903,32.69335483870967,0.9762073225806451,60.155277938935484,47.54936820332258,50.15998262858064,97.70935083190322
2016-08-22,46.8,48.1,47.05,47.41,48.03,48.64,8.073857142857143,1189.0320000000002,695.0945714285715,8.043571428571429,36.95706378535484,31.718817741935485,32.69632258064516,0.9775048387096774,60.159705702032255,47.52025400583871,50.12116749770968,97.64142150354839
2016-08-23,47.54,48.7,48.1,48.75,49.39,50.01,8.110142857142856,1189.357,695.0944285714286,8.036428571428571,36.957171691419354,31.720487967741935,32.699290322580644,0.9788023548387097,60.164133465129034,47.49113980835484,50.082352366838705,97.57349217519354
2016-08-24,46.29,47.56,46.77,47.48,48.16,48.81,8.14642857142857,1189.682,695.0942857142858,8.029285714285715,36.95727959748387,31.72215819354839,32.70225806451613,0.980099870967742,60.168561228225805,47.46202561087097,50.04353723596774,97.5055628468387
2016-08-25,46.97,49.25,47.33,48.03,48.69,49.35,8.182714285714285,1190.007,695.0941428571429,8.022142857142857,36.95738750354839,31.723828419354838,32.705225806451615,0.9813973870967743,60.172988991322576,47.432911413387096,50.004722105096775,97.43763351848386
2016-08-26,47.64,49.66,47.64,48.33,48.98,49.63,8.219,1190.332,695.094,8.015,36.9574954096129,31.72549864516129,32.708193548387094,0.9826949032258064,60.177416754419355,47.403797215903225,49.9659069742258,97.36970419012903
2016-08-27,47.416666666666664,,,,,,7.983142857142856,1188.2585714285715,695.0938571428571,8.017142857142858,36.95760331567742,31.72716887096774,32.71116129032258,0.9839924193548387,60.181844517516126,47.374683018419354,49.92709184335484,97.30177486177419
2016-08-28,47.193333333333335,,,,,,7.747285714285714,1186.1851428571429,695.0937142857143,8.019285714285715,36.95771122174194,31.728839096774195,32.714129032258064,0.985289935483871,60.1862722806129,47.34556882093548,49.888276712483865,97.23384553341936
2016-08-29,46.97,49.66,46.98,47.65,48.29,48.93,7.511428571428571,1184.1117142857142,695.0935714285714,8.021428571428572,36.95781912780645,31.730509322580644,32.71709677419355,0.9865874516129033,60.190700043709676,47.31645462345161,49.8494615816129,97.16591620506452
2016-08-30,46.32,47.94,46.35,46.99,47.62,48.24,7.275571428571428,1182.0382857142858,695.0934285714286,8.023571428571428,36.957927033870966,31.732179548387098,32.72006451612903,0.9878849677419355,60.19512780680645,47.28734042596774,49.810646450741935,97.09798687670968
2016-08-31,44.68,47.94,44.7,45.31,45.91,46.51,7.039714285714285,1179.9648571428572,695.0932857142857,8.025714285714285,36.95803493993549,31.733849774193548,32.723032258064514,0.9891824838709677,60.199555569903225,47.25822622848387,49.77183131987096,97.03005754835483
2016-09-01,43.17,45.05,43.16,43.75,44.34,44.94,6.803857142857142,1177.8914285714286,695.0931428571429,8.027857142857142,36.958142846,31.73552,32.726,0.99048,60.203983333,47.229112031,49.733016189,96.96212822
2016-09-02,44.39,45.96,44.44,45.04,45.64,46.24,6.568,1175.818,695.093,8.03,36.9690520762,31.74431356666667,32.7351109,0.9907973333333333,60.23408551866666,47.21172671513333,49.702101919166665,96.91382863429999
2016-09-03,44.39,,,,,,6.7217142857142855,1175.7381428571427,695.093,8.030714285714286,36.9799613064,31.753107133333334,32.7442218,0.9911146666666667,60.26418770433333,47.19434139926667,49.67118764933333,96.8655290486
2016-09-04,44.39,,,,,,6.8754285714285714,1175.6582857142857,695.093,8.03142857142857,36.9908705366,31.7619007,32.7533327,0.991432,60.294289889999995,47.1769560834,49.640273379499995,96.8172294629
2016-09-05,44.39,46.72,,,,,7.0291428571428565,1175.5784285714285,695.093,8.032142857142857,37.0017797668,31.770694266666666,32.7624436,0.9917493333333334,60.324392075666665,47.15957076753333,49.60935910966666,96.7689298772
2016-09-06,44.85,46.21,44.83,45.46,46.1,46.74,7.182857142857142,1175.4985714285715,695.093,8.032857142857143,37.012688997,31.779487833333334,32.7715545,0.9920666666666667,60.35449426133333,47.14218545166666,49.57844483983333,96.72063029149999
2016-09-07,45.47,47.0,45.5,46.15,46.81,47.47,7.336571428571428,1175.4187142857143,695.093,8.03357142857143,37.023598227200004,31.788281400000002,32.7806654,0.992384,60.384596447,47.1248001358,49.54753057,96.6723307058
2016-09-08,47.63,49.23,47.62,48.26,48.91,49.57,7.490285714285714,1175.3388571428573,695.093,8.034285714285714,37.034507457400004,31.797074966666667,32.7897763,0.9927013333333333,60.41469863266666,47.10741481993333,49.51661630016667,96.6240311201
2016-09-09,45.88,48.37,45.88,46.46,47.07,47.69,7.644,1175.259,695.093,8.035,37.0454166876,31.805868533333335,32.7988872,0.9930186666666667,60.44480081833333,47.09002950406666,49.48570203033333,96.57573153439999
2016-09-10,46.013333333333335,,,,,,7.655,1174.373142857143,695.0928571428572,8.036857142857142,37.0563259178,31.8146621,32.8079981,0.993336,60.474903004,47.0726441882,49.4547877605,96.5274319487
2016-09-11,46.14666666666667,,,,,,7.666,1173.4872857142857,695.0927142857142,8.038714285714287,37.067235148,31.823455666666668,32.817109,0.9936533333333334,60.50500518966666,47.05525887233333,49.423873490666665,96.47913236299999
2016-09-12,46.28,47.82,46.29,46.84,47.44,48.05,7.6770000000000005,1172.6014285714286,695.0925714285714,8.040571428571429,37.0781443782,31.832249233333336,32.8262199,0.9939706666666667,60.53510737533333,47.037873556466664,49.39295922083333,96.4308327773
2016-09-13,44.91,46.48,44.9,45.48,46.12,46.76,7.688,1171.7155714285714,695.0924285714285,8.042428571428571,37.0890536084,31.8410428,32.8353308,0.9942880000000001,60.565209560999996,47.0204882406,49.362044951,96.3825331916
2016-09-14,43.62,45.65,43.58,44.15,44.78,45.44,7.699,1170.8297142857143,695.0922857142857,8.044285714285714,37.0999628386,31.84983636666667,32.8444417,0.9946053333333333,60.59531174666667,47.003102924733334,49.33113068116666,96.3342336059
2016-09-15,43.85,45.83,43.91,44.52,45.23,45.92,7.71,1169.943857142857,695.0921428571428,8.046142857142858,37.1108720688,31.858629933333333,32.8535526,0.9949226666666667,60.62541393233333,46.985717608866665,49.30021641133333,96.28593402019999
2016-09-16,43.04,45.26,43.03,43.62,44.36,45.06,7.721,1169.058,695.092,8.048,37.121781299000006,31.8674235,32.8626635,0.99524,60.655516117999994,46.968332293,49.2693021415,96.2376344345
2016-09-17,43.14,,,,,,7.664857142857143,1168.789142857143,695.092,8.047285714285714,37.132690529200005,31.87621706666667,32.8717744,0.9955573333333333,60.685618303666665,46.950946977133334,49.23838787166667,96.1893348488
2016-09-18,43.24,,,,,,7.608714285714286,1168.5202857142856,695.092,8.04657142857143,37.143599759400004,31.885010633333334,32.8808853,0.9958746666666667,60.71572048933333,46.933561661266666,49.207473601833335,96.14103526310001
2016-09-19,43.34,46.04,43.3,43.86,44.56,45.25,7.5525714285714285,1168.2514285714285,695.092,8.045857142857143,37.154508989600004,31.8938042,32.8899962,0.996192,60.745822675,46.9161763454,49.176559332,96.09273567739999
2016-09-20,43.85,45.24,43.44,44.05,44.7,45.35,7.496428571428572,1167.9825714285714,695.092,8.045142857142856,37.1654182198,31.902597766666666,32.8991071,0.9965093333333334,60.77592486066666,46.898791029533335,49.145645062166665,96.04443609169999
2016-09-21,45.33,45.99,45.34,45.9,46.48,47.06,7.440285714285714,1167.7137142857143,695.092,8.04442857142857,37.17632745,31.911391333333334,32.908218,0.9968266666666666,60.806027046333334,46.881405713666666,49.11473079233333,95.996136506
2016-09-22,46.1,47.21,46.32,46.88,47.48,48.06,7.384142857142858,1167.444857142857,695.092,8.043714285714286,37.1872366802,31.920184900000002,32.9173289,0.997144,60.836129232,46.8640203978,49.0838165225,95.9478369203
2016-09-23,44.36,46.71,44.48,45.07,45.69,46.28,7.328,1167.176,695.092,8.043,37.1981459104,31.928978466666667,32.9264398,0.9974613333333333,60.86623141766667,46.846635081933336,49.05290225266667,95.89953733460001
2016-09-24,44.77333333333333,,,,,,7.319714285714286,1166.7507142857141,695.0918571428572,8.037571428571429,37.2090551406,31.937772033333335,32.9355507,0.9977786666666667,60.89633360333333,46.82924976606667,49.02198798283333,95.85123774889999
2016-09-25,45.18666666666667,,,,,,7.311428571428571,1166.3254285714286,695.0917142857143,8.032142857142857,37.2199643708,31.9465656,32.9446616,0.998096,60.926435788999996,46.8118644502,48.991073713,95.8029381632
2016-09-26,45.6,46.61,45.93,46.49,47.08,47.66,7.303142857142857,1165.9001428571428,695.0915714285715,8.026714285714286,37.230873601,31.955359166666668,32.9537725,0.9984133333333334,60.95653797466667,46.79447913433333,48.96015944316667,95.7546385775
2016-09-27,44.65,44.95,44.67,45.24,45.82,46.38,7.2948571428571425,1165.4748571428572,695.0914285714285,8.021285714285714,37.241782831200005,31.964152733333336,32.9628834,0.9987306666666667,60.98664016033333,46.77709381846667,48.929245173333335,95.70633899180001
2016-09-28,47.07,45.49,47.05,47.65,48.22,48.74,7.2865714285714285,1165.0495714285714,695.0912857142857,8.015857142857143,37.252692061400005,31.9729463,32.9719943,0.999048,61.016742346,46.7597085026,48.8983309035,95.6580394061
2016-09-29,47.72,48.43,47.83,48.4,48.97,49.49,7.278285714285714,1164.6242857142859,695.0911428571428,8.010428571428571,37.263601291600004,31.98173986666667,32.9811052,0.9993653333333333,61.046844531666665,46.74232318673333,48.867416633666664,95.6097398204
2016-09-30,47.72,48.24,48.24,48.82,49.4,49.93,7.27,1164.199,695.091,8.005,37.2745105218,31.990533433333333,32.9902161,0.9996826666666667,61.076946717333335,46.72493787086667,48.83650236383333,95.5614402347
2016-10-01,48.08,,,,,,7.285714285714286,1164.8917142857144,695.0908571428572,7.999857142857143,37.285419752,31.999327,32.999327,1.0,61.107048903,46.707552555,48.805588094,95.51314064900001
2016-10-02,48.44,,,,,,7.301428571428571,1165.5844285714286,695.0907142857143,7.994714285714286,37.30084340819355,32.01197177419355,33.01037,0.9983982258064517,61.12932646525806,46.72553607022581,48.85571125103226,95.58124732125808
2016-10-03,48.8,48.61,48.81,49.4,50.01,50.57,7.317142857142857,1166.277142857143,695.0905714285715,7.989571428571429,37.3162670643871,32.0246165483871,33.021413,0.9967964516129032,61.15160402751613,46.743519585451615,48.905834408064514,95.64935399351613
2016-10-04,48.67,48.81,48.69,49.3,49.94,50.53,7.332857142857143,1166.969857142857,695.0904285714286,7.984428571428572,37.331690720580646,32.03726132258065,33.032456,0.9951946774193549,61.17388158977419,46.761503100677416,48.955957565096774,95.71746066577418
2016-10-05,49.75,49.57,49.83,50.38,50.98,51.52,7.348571428571429,1167.6625714285715,695.0902857142858,7.979285714285715,37.34711437677419,32.049906096774194,33.043499,0.9935929032258064,61.19615915203226,46.779486615903224,49.006080722129035,95.78556733803225
2016-10-06,50.44,50.14,50.44,50.98,51.57,52.08,7.364285714285714,1168.3552857142856,695.0901428571428,7.974142857142858,37.36253803296774,32.06255087096774,33.054542,0.9919911290322581,61.21843671429032,46.79747013112903,49.05620387916129,95.85367401029032
2016-10-07,49.76,50.49,49.81,50.38,51.0,51.53,7.38,1169.048,695.09,7.969,37.377961689161296,32.075195645161294,33.065585,0.9903893548387097,61.24071427654839,46.81545364635484,49.10632703619355,95.92178068254839
2016-10-08,49.76,,,,,,7.249714285714286,1168.2982857142856,695.0898571428572,7.969857142857143,37.393385345354844,32.08784041935484,33.076628,0.9887875806451613,61.26299183880645,46.83343716158065,49.15645019322581,95.98988735480646
2016-10-09,49.76,,,,,,7.119428571428571,1167.5485714285714,695.0897142857143,7.970714285714286,37.40880900154839,32.10048519354839,33.087671,0.9871858064516129,61.28526940106452,46.85142067680645,49.20657335025806,96.05799402706451
2016-10-10,49.76,51.54,,,,,6.989142857142857,1166.798857142857,695.0895714285715,7.971571428571429,37.42423265774194,32.11312996774193,33.098714,0.9855840322580646,61.30754696332258,46.869404192032256,49.25669650729032,96.12610069932258
2016-10-11,50.72,50.48,50.79,51.24,51.75,52.21,6.8588571428571425,1166.049142857143,695.0894285714286,7.972428571428571,37.43965631393549,32.12577474193549,33.109757,0.9839822580645161,61.32982452558065,46.887387707258064,49.30681966432258,96.19420737158065
2016-10-12,50.14,49.53,50.18,50.64,51.17,51.64,6.728571428571429,1165.2994285714285,695.0892857142858,7.973285714285714,37.455079970129034,32.138419516129034,33.1208,0.9823804838709678,61.35210208783871,46.90537122248387,49.356942821354835,96.2623140438387
2016-10-13,50.47,49.29,50.44,50.85,51.38,51.86,6.598285714285714,1164.5497142857143,695.0891428571429,7.974142857142857,37.47050362632258,32.15106429032258,33.131842999999996,0.9807787096774193,61.37437965009677,46.92335473770968,49.407065978387095,96.33042071609677
2016-10-14,50.35,48.87,50.35,50.75,51.26,51.73,6.468,1163.8,695.089,7.975,37.48592728251613,32.16370906451613,33.142886,0.979176935483871,61.39665721235484,46.94133825293548,49.457189135419355,96.39852738835484
2016-10-15,50.223333333333336,,,,,,6.487,1163.721,695.089,7.979,37.50135093870968,32.17635383870968,33.153929,0.9775751612903226,61.4189347746129,46.95932176816129,49.50731229245161,96.4666340606129
2016-10-16,50.096666666666664,,,,,,6.506,1163.642,695.089,7.983,37.516774594903225,32.18899861290323,33.164972,0.9759733870967742,61.44121233687097,46.977305283387096,49.55743544948387,96.53474073287097
2016-10-17,49.97,49.31,49.94,50.37,50.91,51.4,6.525,1163.563,695.089,7.987,37.53219825109678,32.20164338709677,33.176015,0.9743716129032258,61.46348989912903,46.995288798612904,49.60755860651613,96.60284740512904
2016-10-18,50.3,49.81,50.29,50.62,51.14,51.63,6.544,1163.484,695.089,7.991,37.54762190729033,32.21428816129032,33.187058,0.9727698387096774,61.4857674613871,47.01327231383871,49.65768176354839,96.67095407738711
2016-10-19,51.59,51.85,51.6,51.82,52.28,52.72,6.563,1163.405,695.089,7.995,37.563045563483875,32.22693293548387,33.198101,0.971168064516129,61.50804502364516,47.03125582906452,49.70780492058064,96.73906074964516
2016-10-20,50.31,50.42,50.43,50.63,51.14,51.64,6.582,1163.326,695.089,7.999,37.57846921967742,32.23957770967742,33.209144,0.9695662903225807,61.53032258590323,47.04923934429032,49.7579280776129,96.80716742190322
2016-10-21,50.61,50.28,50.85,51.43,52.0,52.54,6.601,1163.247,695.089,8.003,37.59389287587097,32.252222483870966,33.220186999999996,0.9679645161290322,61.55260014816129,47.06722285951613,49.80805123464516,96.87527409416128
2016-10-22,50.46666666666667,,,,,,6.885285714285714,1165.306857142857,695.0888571428571,8.004285714285714,37.60931653206452,32.26486725806451,33.23123,0.9663627419354839,61.57487771041935,47.08520637474194,49.858174391677416,96.94338076641935
2016-10-23,50.32333333333333,,,,,,7.1695714285714285,1167.3667142857144,695.0887142857143,8.005571428571429,37.624740188258066,32.277512032258066,33.242273,0.9647609677419355,61.59715527267742,47.103189889967744,49.908297548709676,97.01148743867742
2016-10-24,50.18,49.8,50.52,51.16,51.77,52.35,7.453857142857142,1169.4265714285714,695.0885714285714,8.006857142857143,37.640163844451614,32.29015680645161,33.253316,0.9631591935483871,61.61943283493548,47.12117340519355,49.958420705741936,97.07959411093549
2016-10-25,49.45,49.08,49.96,50.6,51.21,51.78,7.738142857142857,1171.4864285714286,695.0884285714286,8.008142857142857,37.65558750064516,32.30280158064516,33.264359,0.9615574193548387,61.64171039719355,47.13915692041935,50.00854386277419,97.14770078319354
2016-10-26,48.75,48.98,49.18,49.83,50.45,51.02,8.022428571428572,1173.5462857142857,695.0882857142857,8.009428571428572,37.67101115683871,32.315446354838706,33.275402,0.9599556451612903,61.66398795945161,47.15714043564516,50.05866701980645,97.21580745545161
2016-10-27,49.71,49.13,49.72,50.34,50.94,51.49,8.306714285714285,1175.606142857143,695.0881428571429,8.010714285714286,37.686434813032264,32.32809112903226,33.286445,0.9583538709677419,61.68626552170968,47.17512395087097,50.10879017683871,97.28391412770968
2016-10-28,48.72,47.78,48.7,49.33,49.93,50.5,8.591,1177.666,695.088,8.012,37.70185846922581,32.340735903225806,33.297488,0.9567520967741936,61.70854308396774,47.19310746609678,50.15891333387096,97.35202079996773
2016-10-29,48.089999999999996,,,,,,8.368285714285713,1178.0132857142858,695.0878571428572,8.035285714285715,37.71728212541936,32.35338067741935,33.308530999999995,0.9551503225806451,61.73082064622581,47.211090981322585,50.20903649090322,97.4201274722258
2016-10-30,47.46,,,,,,8.145571428571428,1178.3605714285713,695.0877142857142,8.05857142857143,37.73270578161291,32.3660254516129,33.319573999999996,0.9535485483870968,61.75309820848387,47.229074496548385,50.25915964793548,97.48823414448387
2016-10-31,46.83,46.2,46.86,47.46,48.05,48.62,7.922857142857143,1178.7078571428572,695.0875714285714,8.081857142857144,37.748129437806455,32.37867022580645,33.330617,0.9519467741935483,61.77537577074194,47.24705801177419,50.30928280496774,97.55634081674194
2016-11-01,46.66,,46.67,47.24,47.8,48.38,7.700142857142857,1179.0551428571428,695.0874285714285,8.105142857142857,37.763553094,32.391315,33.34166,0.950345,61.797653333,47.265041527,50.359405962,97.624447489
2016-11-02,45.32,44.26,45.34,45.93,46.53,47.14,7.477428571428572,1179.4024285714286,695.0872857142857,8.128428571428572,37.75493593546667,32.38659476666667,33.340271333333334,0.9536765666666667,61.770629601466666,47.29655910493334,50.37487451646666,97.6714336214
2016-11-03,44.66,43.84,44.66,45.25,45.89,46.53,7.254714285714286,1179.7497142857142,695.0871428571428,8.151714285714286,37.746318776933336,32.38187453333333,33.33888266666666,0.9570081333333333,61.74360586993333,47.328076682866666,50.39034307093333,97.71841975379999
2016-11-04,44.07,43.06,44.07,44.65,45.28,45.92,7.032,1180.097,695.087,8.175,37.7377016184,32.3771543,33.337494,0.9603397,61.7165821384,47.3595942608,50.4058116254,97.7654058862
2016-11-05,44.34,,,,,,7.162,1180.8504285714287,695.087,8.173857142857143,37.72908445986667,32.37243406666666,33.33610533333333,0.9636712666666667,61.68955840686667,47.39111183873334,50.42128017986666,97.81239201860001
2016-11-06,44.61,,,,,,7.292,1181.6038571428571,695.087,8.172714285714287,37.720467301333336,32.36771383333333,33.334716666666665,0.9670028333333334,61.66253467533333,47.422629416666666,50.43674873433333,97.85937815099999
2016-11-07,44.88,42.83,44.89,45.47,46.1,46.74,7.422000000000001,1182.3572857142858,695.087,8.17157142857143,37.7118501428,32.362993599999996,33.333327999999995,0.9703344,61.6355109438,47.4541469946,50.4522172888,97.9063642834
2016-11-08,44.96,43.47,44.98,45.61,46.3,46.98,7.5520000000000005,1183.1107142857143,695.087,8.170428571428571,37.70323298426667,32.358273366666666,33.33193933333333,0.9736659666666667,61.60848721226667,47.48566457253333,50.467685843266665,97.9533504158
2016-11-09,45.2,43.88,45.27,45.94,46.67,47.4,7.682,1183.864142857143,695.087,8.169285714285714,37.69461582573334,32.353553133333335,33.33055066666667,0.9769975333333333,61.58146348073333,47.51718215046667,50.48315439773333,98.0003365482
2016-11-10,44.62,43.67,44.66,45.36,46.12,46.88,7.812,1184.6175714285714,695.087,8.168142857142858,37.6859986672,32.3488329,33.329162,0.9803291,61.5544397492,47.5486997284,50.498622952199995,98.04732268059999
2016-11-11,43.39,41.61,,,,,7.942,1185.371,695.087,8.167,37.67738150866667,32.34411266666667,33.32777333333333,0.9836606666666666,61.52741601766667,47.58021730633333,50.51409150666667,98.094308813
2016-11-12,43.35666666666667,,,,,,7.823,1185.1915714285715,695.0868571428572,8.168714285714286,37.66876435013334,32.33939243333333,33.32638466666666,0.9869922333333333,61.500392286133334,47.61173488426667,50.52956006113333,98.1412949454
2016-11-13,43.32333333333333,,,,,,7.704,1185.0121428571429,695.0867142857143,8.170428571428571,37.660147191600004,32.3346722,33.324996,0.9903238,61.4733685546,47.6432524622,50.545028615599996,98.1882810778
2016-11-14,43.29,41.83,43.32,43.94,44.65,45.35,7.585,1184.8327142857142,695.0865714285715,8.172142857142857,37.65153003306667,32.32995196666666,33.32360733333333,0.9936553666666667,61.44634482306667,47.67477004013333,50.56049717006666,98.23526721019999
2016-11-15,45.86,44.15,45.81,46.39,47.06,47.71,7.466,1184.6532857142859,695.0864285714285,8.173857142857143,37.64291287453334,32.32523173333333,33.322218666666664,0.9969869333333333,61.419321091533334,47.70628761806667,50.57596572453333,98.2822533426
2016-11-16,45.56,45.07,45.57,46.1,46.77,47.44,7.347,1184.4738571428572,695.0862857142857,8.175571428571429,37.634295716,32.320511499999995,33.32083,1.0003185,61.39229736,47.737805196000004,50.591434279,98.32923947500001
2016-11-17,45.37,44.57,45.42,45.98,46.71,47.45,7.228,1184.2944285714286,695.0861428571428,8.177285714285714,37.625678557466664,32.315791266666665,33.31944133333333,1.0036500666666666,61.36527362846667,47.76932277393333,50.60690283346666,98.37622560739999
2016-11-18,45.69,44.41,45.69,46.36,47.11,47.85,7.109,1184.115,695.086,8.179,37.61706139893333,32.311071033333334,33.31805266666667,1.0069816333333332,61.338249896933334,47.80084035186667,50.622371387933335,98.4232117398
2016-11-19,46.28666666666666,,,,,,7.104,1183.9885714285715,695.0858571428572,8.178714285714285,37.6084442404,32.3063508,33.316663999999996,1.0103132,61.3112261654,47.8323579298,50.6378399424,98.4701978722
2016-11-20,46.88333333333333,,,,,,7.099,1183.8621428571428,695.0857142857143,8.178428571428572,37.599827081866664,32.30163056666667,33.31527533333333,1.0136447666666666,61.28420243386667,47.86387550773333,50.653308496866664,98.5171840046
2016-11-21,47.48,45.96,47.49,48.24,49.03,49.82,7.094,1183.7357142857143,695.0855714285715,8.178142857142857,37.59120992333333,32.29691033333333,33.31388666666666,1.0169763333333333,61.257178702333334,47.89539308566667,50.66877705133333,98.56417013699999
2016-11-22,48.07,46.1,48.03,48.93,49.78,50.5,7.0889999999999995,1183.6092857142858,695.0854285714286,8.177857142857142,37.5825927648,32.2921901,33.312498,1.0203079,61.2301549708,47.9269106636,50.6842456058,98.6111562694
2016-11-23,46.72,46.54,47.96,48.86,49.72,50.43,7.084,1183.4828571428573,695.0852857142858,8.177571428571428,37.573975606266664,32.28746986666666,33.31110933333333,1.0236394666666666,61.20313123926667,47.95842824153333,50.699714160266666,98.6581424018
2016-11-24,46.72,47.54,,,,,7.079,1183.3564285714285,695.0851428571428,8.177285714285714,37.56535844773333,32.28274963333333,33.309720666666664,1.0269710333333333,61.176107507733335,47.98994581946667,50.71518271473333,98.7051285342
2016-11-25,46.72,46.32,,,,,7.074,1183.23,695.085,8.177,37.5567412892,32.2780294,33.308332,1.0303026,61.1490837762,48.0214633974,50.730651269199996,98.7521146666
2016-11-26,46.36666666666667,,,,,,7.178285714285714,1182.8885714285714,695.0848571428571,8.176714285714285,37.548124130666665,32.273309166666664,33.30694333333333,1.0336341666666666,61.12206004466667,48.052980975333334,50.74611982366667,98.799100799
2016-11-27,46.01333333333333,,,,,,7.282571428571429,1182.547142857143,695.0847142857143,8.176428571428572,37.53950697213333,32.268588933333334,33.305554666666666,1.0369657333333333,61.095036313133335,48.08449855326666,50.76158837813333,98.8460869314
2016-11-28,45.66,46.64,47.08,47.99,48.86,49.57,7.386857142857143,1182.2057142857143,695.0845714285714,8.176142857142857,37.5308898136,32.263868699999996,33.304165999999995,1.0402973,61.0680125816,48.1160161312,50.7770569326,98.89307306379999
2016-11-29,45.29,44.68,45.23,46.13,47.0,47.72,7.491142857142857,1181.8642857142856,695.0844285714286,8.175857142857144,37.522272655066665,32.259148466666666,33.30277733333333,1.0436288666666667,61.04098885006667,48.147533709133334,50.79252548706666,98.9400591962
2016-11-30,49.41,47.95,49.44,50.34,51.21,51.89,7.595428571428571,1181.522857142857,695.0842857142857,8.175571428571429,37.51365549653333,32.25442823333333,33.30138866666666,1.0469604333333333,61.013965118533335,48.17905128706666,50.807994041533334,98.9870453286
2016-12-01,51.08,52.28,51.06,51.96,52.81,53.44,7.699714285714286,1181.1814285714286,695.0841428571429,8.175285714285716,37.505038338,32.249708,33.3,1.050292,60.986941387,48.210568865,50.823462596,99.034031461
2016-12-02,51.7,52.35,51.68,52.65,53.52,54.17,7.804,1180.84,695.084,8.175,37.47989730687097,32.219394838709675,33.3,1.0806051612903227,60.9776267106129,48.13985799532258,50.774144308903224,98.9140023042258
2016-12-03,51.70666666666667,,,,,,7.671285714285714,1180.473857142857,695.084,8.189428571428572,37.454756275741936,32.18908167741935,33.3,1.1109183225806452,60.96831203422581,48.06914712564516,50.72482602180645,98.79397314745161
