date,Total US RigCount,wti_spot_lag_14__benford_correlation,oecd_cons_smooth__benford_correlation,wti_fut_4__benford_correlation,wti_spot__benford_correlation,usa_net_import__benford_correlation,opec_surp_capac__range_count__max_1__min_-1,usa_l48_prod__abs_energy,brent_spot__benford_correlation,opec_surp_capac__abs_energy,wti_spot_lag_14,brent_spot,usa_net_import,usa_l48_prod,opec_surp_capac
2017-11-24,747.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.0,84.10724099999999,-0.20094583070946112,4.2025,47.523999999999994,62.67800000000001,5.917000000000002,9.171,2.05
2017-11-17,738.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,83.74080099999999,-0.20094583070946112,4.2025,49.076,61.524,6.282,9.151,2.05
2017-11-10,738.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,83.375161,-0.20094583070946112,4.2025,49.52,64.28599999999999,6.769,9.131,2.05
2017-11-03,729.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,83.01032100000002,-0.20094583070946112,4.2025,48.26600000000001,61.038,6.507999999999999,9.111,2.05
2017-10-27,737.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.0,81.83011599999999,-0.14527956152245,4.176090010405827,46.40600000000001,58.576,5.438,9.046,2.043548387096774
2017-10-20,736.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,81.05400900000001,-0.14527956152245,4.139255879292403,45.506,57.776,6.199,9.003,2.0345161290322578
2017-10-13,743.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.0,62.315236,-0.14527956152245,4.102584911550468,44.96,56.206,5.685,7.894,2.025483870967742
2017-10-06,748.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,80.586529,-0.14527956152245,4.066077107180018,44.62600000000001,56.076,6.347,8.977,2.016451612903225
2017-09-29,750.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.0,82.156096,-0.14527956152245,3.992004000000001,43.09,58.75,5.23,9.064,1.9980000000000002
2017-09-22,744.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.0,82.156096,-0.14527956152245,3.825936,45.3,57.03399999999999,5.936,9.064,1.956
2017-09-15,749.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.20094583070946112,0.0,81.866304,-0.14527956152245,3.6633959999999997,46.566,55.544,6.44,9.048,1.914
2017-09-08,756.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,0.0,78.659161,-0.14527956152245,3.5043840000000004,48.48,53.88399999999999,5.706,8.869,1.872
2017-09-01,759.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,68.67436900000001,-0.14527956152245,3.3489000000000004,50.214,52.251999999999995,6.93,8.287,1.83
2017-08-25,759.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,82.26490000000001,-0.14527956152245,3.440426638917796,49.24399999999999,52.028,7.002999999999999,9.07,1.85483870967742
2017-08-18,763.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,82.48272400000002,-0.14527956152245,3.533187200832468,47.044,50.582,7.854,9.082,1.8796774193548391
2017-08-11,768.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,82.26490000000001,-0.14527956152245,3.627181685744017,47.21,51.964,7.249,9.07,1.904516129032258
2017-08-04,765.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,81.812025,-0.14527956152245,3.722410093652445,49.122,52.04200000000001,7.055,9.045,1.9293548387096773
2017-07-28,766.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,81.5409,-0.06461440727816897,3.746097814776275,51.093999999999994,49.95,7.551,9.03,1.935483870967742
2017-07-21,764.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,81.09002500000001,-0.06461440727816897,3.715567143600417,53.1875,47.986000000000004,7.0139999999999985,9.005,1.9275806451612905
2017-07-14,765.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,80.46090000000001,-0.06461440727816897,3.685161394380853,51.263999999999996,47.104,7.268,8.97,1.9196774193548387
2017-07-07,763.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,79.9236,-0.06461440727816897,3.654880567117586,49.13799999999999,48.172,6.692,8.94,1.9117741935483872
2017-06-30,756.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,79.47722499999999,-0.06461440727816897,3.6226777777777768,47.28,46.162,6.974,8.915,1.903333333333333
2017-06-23,758.0,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,77.6161,-0.06461440727816897,3.578402777777777,48.034,44.62600000000001,7.487999999999999,8.81,1.8916666666666664
2017-06-16,747.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,78.58822500000001,-0.06461440727816897,3.5343999999999998,50.5,46.181999999999995,7.359,8.865,1.88
2017-06-09,741.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,78.1456,-0.06461440727816897,3.490669444444442,53.56399999999999,47.276,7.303,8.84,1.8683333333333327
2017-06-02,733.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,77.704225,-0.14527956152245,3.447211111111112,54.025,50.234,7.784,8.815,1.856666666666667
2017-05-26,722.0,-0.14527956152245,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,78.05722500000002,-0.14527956152245,3.619199401664932,53.22000000000001,52.58399999999999,6.682,8.835,1.9024193548387096
2017-05-19,720.0,-0.14527956152245,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,77.704225,-0.14527956152245,3.8327534859521326,52.88,51.75,7.669,8.815,1.9577419354838708
2017-05-12,712.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,77.352025,-0.06461440727816897,4.0524287460978154,53.328,48.004,7.504,8.795,2.0130645161290324
2017-05-05,703.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,77.141089,-0.06461440727816897,4.278225182101975,52.742,48.70399999999999,6.9270000000000005,8.783,2.068387096774193
2017-04-28,697.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,76.86028900000002,-0.06461440727816897,4.468996,51.82249999999999,49.54600000000001,7.726,8.767000000000001,2.114
2017-04-21,688.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,76.42256400000001,-0.14527956152245,4.608177777777779,52.066,52.082,7.76,8.742,2.146666666666667
2017-04-14,683.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,76.07328400000003,-0.14527956152245,4.749493777777778,53.3425,54.83,7.245,8.722000000000001,2.1793333333333336
2017-04-07,672.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,75.707401,-0.14527956152245,4.892944000000001,53.595,53.278,7.189,8.701,2.212
2017-03-31,662.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,75.099556,-0.14527956152245,5.021213553590016,51.956,51.33,7.275,8.666,2.2408064516129045
2017-03-24,652.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,74.40787599999999,-0.14527956152245,5.046544849115505,51.914,50.102,7.213999999999999,8.626,2.246451612903226
2017-03-17,631.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,73.97720100000001,-0.14527956152245,5.071939880332988,50.974,50.294,7.7570000000000014,8.601,2.2520967741935487
2017-03-10,617.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,73.63356099999999,-0.14527956152245,5.097398647242456,48.628,52.784000000000006,6.688,8.581,2.257741935483871
2017-03-03,609.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,73.290721,-0.14527956152245,5.122921149843914,47.2475,54.402,7.252999999999999,8.561,2.263387096774194
2017-02-24,602.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,72.50522500000001,-0.14527956152245,5.053664572704082,45.154,55.4,6.8679999999999986,8.515,2.2480357142857144
2017-02-17,597.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,71.96128899999998,-0.14527956152245,4.947446938775508,44.61,54.464,6.075,8.482999999999999,2.2242857142857138
2017-02-10,591.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,71.67315600000002,-0.14527956152245,4.84235742984694,45.508,54.482000000000006,7.465,8.466000000000001,2.2005357142857145
2017-02-03,583.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.2728090912145095,0.0,71.57160000000002,-0.14527956152245,4.738396045918368,49.362,55.534000000000006,8.805,8.46,2.1767857142857143
2017-01-27,566.0,-0.14527956152245,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,70.34176900000001,-0.14527956152245,4.583742872008325,50.556000000000004,54.90600000000001,7.741,8.387,2.140967741935484
2017-01-20,551.0,-0.14527956152245,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,71.098624,-0.14527956152245,4.411354942767949,50.288,54.194,7.211,8.432,2.100322580645161
2017-01-13,522.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,71.08176100000001,-0.14527956152245,4.242271071800208,49.483999999999995,54.01600000000001,7.673999999999999,8.431000000000001,2.0596774193548386
2017-01-06,529.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.2728090912145095,0.0,71.08176100000001,-0.14527956152245,4.076491259105099,46.552,55.12750000000001,8.325,8.431000000000001,2.019032258064516
2016-12-30,525.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,67.914081,-0.14527956152245,3.7224827871186847,44.59599999999999,54.4425,6.497000000000001,8.241,1.9293736774193548
2016-12-23,523.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,67.914081,-0.14527956152245,2.948712470121107,44.34,53.81399999999999,7.54,8.241,1.7171815483870967
2016-12-16,510.0,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,68.40944100000002,-0.14527956152245,2.264993152370015,45.644,53.258,7.914,8.271,1.5049894193548388
2016-12-09,498.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.0,68.492176,-0.14527956152245,1.6713248338654068,45.106,52.25999999999999,6.875,8.276,1.2927972903225806
2016-12-02,477.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,66.83062500000001,-0.06461440727816897,1.1677075146072844,47.048,48.78,7.8039999999999985,8.175,1.0806051612903227
2016-11-25,474.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,66.863329,-0.06461440727816897,1.0615234475667599,47.15600000000001,46.492,7.074,8.177,1.0303026
2016-11-18,471.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,66.89604100000001,-0.06461440727816897,1.0140120098706675,43.114,44.00599999999999,7.109,8.179,1.0069816333333332
2016-11-11,452.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,66.699889,-0.06461440727816897,0.9675883071471111,40.81999999999999,43.09200000000001,7.942,8.167,0.9836606666666666
2016-11-04,450.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,66.83062500000001,-0.06461440727816897,0.9222523393960901,41.826,44.34,7.032,8.175,0.9603397
2016-10-28,441.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.2728090912145095,1.0,64.19214400000001,-0.06461440727816897,0.9153745746818159,44.44000000000001,48.95399999999999,8.591000000000001,8.012,0.9567520967741936
2016-10-21,443.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,1.0,64.04800900000001,-0.14527956152245,0.9369553044849115,45.598,50.333999999999996,6.601,8.003,0.9679645161290322
2016-10-14,432.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.14527956152245,-0.20094583070946112,1.0,63.600624999999994,-0.06461440727816897,0.9587874709835849,46.1725,49.942,6.468,7.975,0.979176935483871
2016-10-07,428.0,-0.06461440727816897,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,1.0,63.50496099999997,-0.06461440727816897,0.9808710741778355,48.174,49.524,7.38,7.9689999999999985,0.9903893548387096
2016-09-30,425.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.080025,-0.06461440727816897,0.9993654340337781,48.71,46.74400000000001,7.27,8.005,0.9996826666666668
2016-09-23,418.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.68984899999998,-0.06461440727816897,0.9949291114951109,47.88800000000001,46.23800000000001,7.3279999999999985,8.043,0.9974613333333332
2016-09-16,416.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.770304,-0.06461440727816897,0.9905026576,50.18400000000001,46.20799999999999,7.721,8.048,0.99524
2016-09-09,414.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.56122500000001,-0.06461440727816897,0.9860860723484448,49.0,47.506,7.644,8.035,0.9930186666666668
2016-09-02,407.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,1.0,64.48089999999999,-0.06461440727816897,0.9816793557404442,48.724,47.31,6.568,8.03,0.9907973333333332
2016-08-26,406.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.2728090912145095,1.0,64.24022500000001,-0.06461440727816897,0.965689272825977,47.992,48.654,8.219,8.015,0.9826949032258064
2016-08-19,406.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,65.044225,-0.06461440727816897,0.9479208918671813,45.44000000000001,48.60200000000001,7.965,8.065,0.9736122903225808
2016-08-12,396.0,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,65.93439999999998,-0.06461440727816897,0.9303174986226846,44.216,43.63,7.516,8.12,0.9645296774193548
2016-08-05,381.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.32039999999999,-0.06461440727816897,0.912879093092488,44.298,40.884,7.727,8.02,0.955447064516129
2016-07-29,374.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.2728090912145095,1.0,64.52908899999998,-0.06461440727816897,0.8974329676571497,41.856,42.54600000000001,8.061,8.033,0.9473293870967742
2016-07-22,371.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.52908899999998,-0.06461440727816897,0.8845370340996975,41.226000000000006,45.22000000000001,7.76,8.033,0.9404982903225808
2016-07-15,357.0,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,64.722025,-0.06461440727816897,0.8717344283085215,36.72000000000001,45.538,7.536,8.045,0.9336671935483872
2016-07-08,351.0,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,65.189476,-0.06461440727816897,0.8590251502836225,36.822,45.96400000000001,7.2429999999999986,8.074,0.9268360967741937
2016-07-01,341.0,0.06291512241389041,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,1.0,65.41574399999999,-0.06461440727816897,0.846409200025,39.445,47.092,7.765,8.088,0.920005
2016-06-24,330.0,0.06291512241389041,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.20094583070946112,1.0,66.031876,-0.06461440727816897,0.903140730348028,38.31800000000001,48.122,6.957000000000002,8.126,0.9503371666666668
2016-06-17,337.0,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,1.0,66.50402499999998,-0.06461440727816897,0.9617123413404446,37.694,47.38800000000001,7.95,8.155,0.9806693333333334
2016-06-10,328.0,0.06291512241389041,0.06291512241389041,-0.14527956152245,-0.14527956152245,-0.24168999331500296,0.0,67.059721,-0.06461440727816897,1.0221240330022503,34.434,49.943999999999996,7.132999999999999,8.189,1.0110015
2016-06-03,325.0,0.06291512241389041,0.06291512241389041,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,67.51908900000001,-0.06461440727816897,1.0843758053334442,31.32200000000001,48.905,7.216,8.217,1.0413336666666666
2016-05-27,316.0,0.06291512241389041,0.06291512241389041,-0.14527956152245,-0.06461440727816897,-0.24168999331500296,0.0,67.65062499999999,-0.06461440727816897,1.1712825182101978,30.0225,48.734,7.35,8.225,1.082258064516129
2016-05-20,318.0,0.29565697763773563,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,68.310225,-0.06461440727816897,1.2710744016649325,28.144,48.33600000000001,6.925,8.265,1.1274193548387097
2016-05-13,318.0,0.06291512241389041,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,68.641225,-0.06461440727816897,1.3749453694068678,31.26,45.2,7.287000000000001,8.285,1.1725806451612903
2016-05-06,328.0,0.06291512241389041,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,69.139225,-0.06461440727816897,1.4828954214360037,31.808000000000003,44.19600000000001,7.265,8.315,1.2177419354838708
2016-04-29,332.0,0.29565697763773563,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,70.47602499999999,-0.06461440727816897,1.5809449489734444,29.19250000000001,44.464,7.27,8.395,1.2573563333333333
2016-04-22,343.0,0.06291512241389041,0.06291512241389041,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,70.98062500000002,-0.06461440727816897,1.64635459171225,30.586,43.04,7.16,8.425,1.2831035
2016-04-15,351.0,0.06291512241389041,0.29565697763773563,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,71.2336,-0.06461440727816897,1.7130900676337777,34.648,42.35,7.848,8.44,1.3088506666666666
2016-04-08,354.0,0.06291512241389041,0.06291512241389041,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,71.55468099999999,0.06291512241389041,1.7811513767380276,37.018,37.51200000000001,7.601,8.459,1.3345978333333333
2016-04-01,362.0,0.06291512241389041,0.06291512241389041,-0.06461440727816897,0.06291512241389041,-0.20094583070946112,0.0,71.978256,0.06291512241389041,1.8505385190249997,36.53,37.0,6.915,8.484,1.360345
2016-03-25,372.0,0.06291512241389041,0.29565697763773563,-0.06461440727816897,0.06291512241389041,-0.24168999331500296,0.0,72.31801599999999,0.06291512241389041,1.9063115568639182,35.775999999999996,39.405,7.3610000000000015,8.504,1.3806924193548389
2016-03-18,387.0,0.06291512241389041,0.06291512241389041,-0.06461440727816897,0.06291512241389041,-0.24168999331500296,0.0,72.777961,0.06291512241389041,1.9629126296516388,36.934,38.496,7.997000000000001,8.531,1.4010398387096774
2016-03-11,386.0,-0.06461440727816897,0.06291512241389041,-0.06461440727816897,0.06291512241389041,-0.24168999331500296,0.0,73.119601,0.06291512241389041,2.0203417373881636,40.404,39.296,7.306,8.551,1.4213872580645162
2016-03-04,392.0,-0.06461440727816897,0.06291512241389041,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,73.462041,0.06291512241389041,2.0785988800734914,40.634,36.278,7.661,8.571,1.441734677419355
2016-02-26,400.0,-0.06461440727816897,0.06291512241389041,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,73.410624,0.06291512241389041,2.103825708912039,40.61999999999999,33.116,7.905,8.568,1.4504570689655172
2016-02-19,413.0,-0.06461440727816897,0.06291512241389041,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,73.75374399999998,0.06291512241389041,2.1038362122349583,42.69600000000001,32.29,7.403,8.588,1.4504606896551724
2016-02-12,439.0,-0.06461440727816897,0.06291512241389041,0.06291512241389041,0.29565697763773563,-0.24168999331500296,0.0,74.35612899999998,0.06291512241389041,2.1038467155840963,45.982,30.410000000000004,7.52,8.623,1.4504643103448276
2016-02-05,467.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.20094583070946112,0.0,75.220929,0.06291512241389041,2.1038572189594533,44.99,32.184,6.725,8.673,1.4504679310344828
2016-01-29,498.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,75.74220899999999,0.06291512241389041,2.0758799140865305,45.15600000000001,31.748,7.857,8.703,1.4407914193548386
2016-01-22,510.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.29565697763773563,-0.24168999331500296,0.0,75.74220899999999,0.29565697763773563,2.0113141142585853,46.82000000000001,27.756,7.21,8.703,1.4182080645161292
2016-01-15,515.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,75.74220899999999,0.29565697763773563,1.9477683302621809,48.36,29.1,7.279,8.703,1.3956247096774193
2016-01-08,516.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,75.79443599999999,0.06291512241389041,1.8852425620973194,44.99800000000001,34.194,7.688,8.706,1.3730413548387097
2016-01-01,536.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,75.568249,0.06291512241389041,1.8237368097639999,45.572,36.56,7.01,8.693,1.350458
2015-12-25,538.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.24168999331500296,0.0,75.220929,0.06291512241389041,1.884951134260212,45.482000000000006,36.13800000000001,7.392,8.673,1.3729352258064516
2015-12-18,541.0,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.06291512241389041,-0.20094583070946112,0.0,74.87440899999997,0.06291512241389041,1.9471759101163328,45.1625,36.836,6.8260000000000005,8.652999999999999,1.3954124516129032
2015-12-11,524.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,-0.24168999331500296,0.0,74.85710400000002,0.06291512241389041,2.010411137332362,46.73,38.762,7.867000000000001,8.652000000000001,1.4178896774193548
2015-12-04,545.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,74.63232099999999,-0.06461440727816897,2.0746568159082996,40.726,42.412,7.576,8.639,1.4403669032258064
2015-11-27,555.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,75.220929,-0.06461440727816897,2.102503866668444,41.342,43.652,7.302,8.673,1.4500013333333333
2015-11-20,564.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.59776900000001,-0.06461440727816897,2.102510633346778,43.198,41.544,6.888,8.637,1.4500036666666667
2015-11-13,574.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,75.04756900000001,-0.06461440727816897,2.1025174000359996,44.938,44.751999999999995,6.464,8.663,1.450006
2015-11-06,572.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.97828099999998,-0.06461440727816897,2.1025241667361105,47.91,47.23,6.872999999999998,8.658999999999999,1.4500083333333331
2015-10-30,578.0,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.839801,-0.06461440727816897,2.0839388629738855,49.211999999999996,47.15,6.439,8.651,1.4435854193548388
2015-10-23,594.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.08044900000002,-0.06461440727816897,2.0195234680068275,51.68400000000001,46.81,6.528,8.607000000000001,1.4210993870967743
2015-10-16,595.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.063236,-0.06461440727816897,1.9561193163331903,52.38399999999999,48.994,6.945,8.606,1.3986133548387096
2015-10-09,605.0,-0.14527956152245,-0.06461440727816897,-0.14527956152245,-0.06461440727816897,-0.20094583070946112,0.0,74.063236,-0.14527956152245,1.8937264079529752,57.9225,51.332,6.789,8.606,1.3761273225806452
2015-10-02,614.0,-0.20094583070946112,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,75.429225,-0.06461440727816897,1.8323447428661812,60.013999999999996,46.988,6.542000000000002,8.685,1.3536412903225807
2015-09-25,641.0,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,74.42512900000001,-0.06461440727816897,1.7967112998931603,59.891999999999996,47.333999999999996,7.028,8.627,1.3404146000000001
2015-09-18,644.0,-0.20094583070946112,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.787904,-0.06461440727816897,1.7655264246892846,60.072,47.33600000000001,6.699,8.648,1.3287311333333334
2015-09-11,652.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,74.787904,-0.06461440727816897,1.734614556272111,59.664,47.596000000000004,6.7120000000000015,8.648,1.3170476666666666
2015-09-04,662.0,-0.14527956152245,-0.14527956152245,-0.06461440727816897,-0.06461440727816897,-0.20094583070946112,0.0,75.394489,-0.06461440727816897,1.7039756946416402,58.185,48.688,6.982,8.683,1.3053642
2015-08-28,675.0,-0.14527956152245,-0.20094583070946112,-0.06461440727816897,-0.06461440727816897,-0.24168999331500296,0.0,79.049881,-0.06461440727816897,1.6909585294238592,58.952,43.52800000000001,7.377999999999999,8.891,1.3003686129032257
