date,Total US RigCount,wti_spot_lag_15,wti_spot_lag_9,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import_smooth,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod_smooth,usa_l48_prod,opec_tot_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons_smooth,oecd_cons,non-oecd_cons_smooth,non-oecd_cons,world_cons_smooth,world_cons,rig_change_4bin_week+4,rig_change_4bin_week+8,rig_pct_change_week+4,rig_pct_change_week+8
2015-11-13,574.0,44.938,45.1625,42.69600000000001,44.751999999999995,42.6425,43.8975,44.8575,45.655,6.575999999999999,6.464,1150.2,695.1260000000002,8.644999999999998,8.663,36.306542168200004,32.5615074,1.450006,61.7794966358,45.1625,46.452273137,45.1625,49.8326476318,45.1625,96.28492076879999,--,--,-0.08710801393728224,-0.1010452961672474
2015-11-06,572.0,47.91,46.73,45.982,47.23,45.97,46.95200000000001,47.78,48.506,6.696249999999999,6.872999999999998,1149.948,695.1260000000002,8.630749999999999,8.658999999999999,36.310480296333324,32.564395833333336,1.4500083333333331,61.782366175666674,46.73,46.063951757166656,46.73,49.321126700666674,46.73,95.38507845783332,--,--,-0.0472027972027972,-0.06293706293706294
2015-10-30,578.0,49.211999999999996,40.726,44.99,47.15,45.154,46.042,46.822,47.518,6.67525,6.439,1145.968,695.127,8.6175,8.651,36.30643740016129,32.551977774193546,1.4435854193548388,61.771662501774216,40.726,45.82416879558065,40.726,48.95333241751614,40.726,94.77750121309677,--,--,-0.039792387543252594,-0.06920415224913495
2015-10-23,594.0,51.68400000000001,41.342,45.15600000000001,46.81,45.324,46.01600000000001,46.75,47.46,6.7010000000000005,6.528,1143.121,695.127,8.626,8.607000000000001,36.28244194322581,32.50129348387097,1.4210993870967743,61.72702579348387,41.342,45.95573187961289,41.342,48.94485475432258,41.342,94.90058663393549,--,--,-0.0505050505050505,-0.08922558922558922
2015-10-16,595.0,52.38399999999999,43.198,46.82000000000001,48.994,46.735,47.225,48.0125,48.7025,6.8260000000000005,6.945,1139.745,695.127,8.631,8.606,36.258446486290325,32.45060919354839,1.3986133548387096,61.68238908519355,43.198,46.08729496364516,43.198,48.93637709112904,43.198,95.02367205477421,--,--,-0.035294117647058816,-0.11932773109243698
2015-10-09,605.0,57.9225,44.938,48.36,51.332,48.332,48.862,49.56399999999999,50.18600000000001,6.764500000000001,6.789,1131.718,695.128,8.6415,8.606,36.23445102935485,32.39992490322581,1.3761273225806452,61.63775237690323,44.938,46.21885804767742,44.938,48.92789942793549,44.938,95.1467574756129,--,--,-0.054545454545454536,-0.09917355371900828
2015-10-02,614.0,60.013999999999996,47.91,44.99800000000001,46.988,45.006,45.458,46.053999999999995,46.636,6.74525,6.542000000000002,1124.156,695.128,8.652000000000001,8.685,36.210455572419356,32.349240612903216,1.3536412903225807,61.5931156686129,47.91,46.35042113170967,47.91,48.919421764741934,47.91,95.26984289645159,--,--,-0.058631921824104226,-0.0960912052117264
2015-09-25,641.0,59.891999999999996,49.211999999999996,45.572,47.333999999999996,45.52,46.018,46.63,47.29,6.85525,7.028,1121.116,695.128,8.651499999999999,8.627,36.2558458842,32.376999999999995,1.3404146000000001,61.501812774799994,49.211999999999996,46.4631064702,49.211999999999996,49.1908301802,49.211999999999996,95.65393665040001,--,--,-0.07332293291731669,-0.12012480499219967
2015-09-18,644.0,60.072,51.68400000000001,45.482000000000006,47.33600000000001,45.46400000000001,45.832,46.324,46.891999999999996,6.94275,6.699,1117.163,695.13,8.717499999999998,8.648,36.312800490766676,32.41783333333333,1.3287311333333334,61.40273218340001,51.68400000000001,46.572645517766674,51.68400000000001,49.50888627543333,51.68400000000001,96.0815317932,--,--,-0.07608695652173914,-0.10869565217391304
2015-09-11,652.0,59.664,52.38399999999999,45.1625,47.596000000000004,45.16,45.7475,46.39,47.0675,6.9485,6.7120000000000015,1119.088,695.13,8.782999999999998,8.648,36.369755097333325,32.458666666666666,1.3170476666666666,61.303651592,52.38399999999999,46.68218456533333,52.38399999999999,49.82694237066668,52.38399999999999,96.509126936,--,--,-0.07208588957055215,-0.12269938650306747
2015-09-04,662.0,58.185,57.9225,46.73,48.688,46.732000000000006,47.352,48.026,48.736000000000004,7.135999999999999,6.982,1121.192,695.13,8.848499999999998,8.683,36.4267097039,32.499500000000005,1.3053642,61.204571000600005,57.9225,46.7917236129,57.9225,50.1449984659,57.9225,96.93672207879999,--,--,-0.07250755287009064,-0.1268882175226586
2015-08-28,675.0,58.952,60.013999999999996,40.726,43.52800000000001,40.786,41.52,42.326,43.122,7.1397499999999985,7.377999999999999,1118.79,695.133,8.908749999999998,8.891,36.4024112457742,32.500354838709676,1.3003686129032257,61.23984320587097,60.013999999999996,46.85874588016129,60.013999999999996,50.094582843322584,60.013999999999996,96.95332872348386,--,--,-0.05037037037037037,-0.12
2015-08-21,674.0,60.013999999999996,59.891999999999996,41.342,45.99800000000001,41.37600000000001,41.862,42.76600000000001,43.583999999999996,6.94625,6.722,1114.123,695.133,8.937749999999998,8.91,36.31717298912904,32.47122580645161,1.300388935483871,61.375880008645154,59.891999999999996,46.89388056219354,59.891999999999996,49.7678134323871,59.891999999999996,96.66169399458063,--,--,-0.04451038575667656,-0.1172106824925816
2015-08-14,672.0,59.726000000000006,60.072,43.198,47.943999999999996,43.21399999999999,43.926,44.978,45.868,7.0092500000000015,7.4620000000000015,1119.575,695.133,8.9485,8.91,36.23193473248387,32.44209677419355,1.300409258064516,61.51191681141936,60.072,46.929015244225816,60.072,49.44104402145161,60.072,96.37005926567741,--,--,-0.029761904761904764,-0.09970238095238096
2015-08-07,670.0,57.976000000000006,59.664,44.938,48.58999999999999,44.918,45.338,46.0,46.69199999999999,6.98625,6.997000000000001,1116.956,695.1339999999999,8.997,8.924,36.14669647583871,32.41296774193548,1.3004295806451611,61.64795361419355,59.664,46.96414992625807,59.664,49.11427461051613,59.664,96.0784245367742,-,--,-0.011940298507462687,-0.08358208955223881
2015-07-31,664.0,56.13800000000001,58.185,47.91,54.136,47.96,48.372,49.0,49.668000000000006,6.93275,6.604,1118.36,695.1339999999999,9.042,9.007,36.08656332032258,32.39132258064516,1.2968930967741934,61.75755121690322,58.185,47.001786633451616,58.185,48.87968501496775,58.185,95.88147164841936,+,--,0.01656626506024096,-0.03463855421686747
2015-07-24,659.0,54.78,58.952,49.211999999999996,55.754,49.258,49.7,50.26600000000001,50.916000000000004,6.968,6.974,1122.767,695.1339999999999,9.08275,8.953,36.17706077158065,32.41458064516129,1.2720157741935485,61.70851361922582,58.952,47.0544354916129,58.952,49.19817431174194,58.952,96.25260980335483,+,-,0.02276176024279211,-0.02276176024279211
2015-07-17,638.0,51.778,60.013999999999996,51.68400000000001,57.172,51.69,52.08600000000001,52.48,53.02200000000001,6.96,7.37,1126.971,695.135,9.139,9.104,36.267558222838716,32.43783870967741,1.2471384516129032,61.65947602154839,60.013999999999996,47.1070843497742,60.013999999999996,49.51666360851613,60.013999999999996,96.62374795829031,++,+,0.05329153605015674,0.0219435736677116
2015-07-10,645.0,48.9075,59.726000000000006,52.38399999999999,56.63199999999999,52.40599999999999,52.81800000000001,53.164,53.624,6.666,6.783,1123.99,694.622,9.15975,9.104,36.358055674096775,32.46109677419355,1.222261129032258,61.61043842387097,59.726000000000006,47.159733207935496,59.726000000000006,49.835152905290315,59.726000000000006,96.9948861132258,++,+,0.03875968992248062,0.026356589147286818
2015-07-03,640.0,48.68400000000001,57.976000000000006,57.9225,60.356,57.9225,58.295,58.5925,58.97,6.62675,6.745,1127.937,694.2230000000002,9.1615,9.17,36.44855312535484,32.48435483870968,1.197383806451613,61.56140082619354,57.976000000000006,47.21238206609678,57.976000000000006,50.1536422020645,57.976000000000006,97.36602426816128,++,++,0.0375,0.0546875
2015-06-26,628.0,44.394,56.13800000000001,60.013999999999996,60.84400000000001,60.05800000000001,60.452,60.736000000000004,61.072,6.4860000000000015,6.942,1126.915,693.692,9.14425,9.178,36.43001227083335,32.44133333333333,1.175271,61.478827705166644,56.13800000000001,47.10293782333334,56.13800000000001,50.359671624499995,56.13800000000001,97.46260944783332,++,++,0.04936305732484077,0.0732484076433121
2015-06-19,631.0,47.68600000000001,54.78,59.891999999999996,60.653999999999996,59.89400000000001,60.31399999999999,60.682,60.964,6.483500000000002,6.194,1124.131,693.294,9.1195,9.187,36.367856094000004,32.3718,1.154264,61.3828403748,54.78,46.92865634020001,54.78,50.52071709720001,54.78,97.4493734374,+,++,0.01109350237717908,0.06497622820919176
2015-06-12,635.0,50.38399999999999,51.778,60.072,63.238,60.088,60.532,60.898,61.104,6.498750000000001,6.626,1128.715,692.944,9.0925,9.111,36.30569991716667,32.30226666666667,1.133257,61.28685304443334,51.778,46.75437485706667,51.778,50.681762569899995,51.778,97.43613742696668,+,++,0.015748031496062992,0.05511811023622047
2015-06-05,642.0,49.15600000000001,48.9075,59.664,61.898,59.646,59.96600000000001,60.19,60.35600000000001,6.5252500000000015,6.182,1130.792,692.345,9.032249999999998,9.101,36.243543740333344,32.23273333333333,1.11225,61.19086571406667,48.9075,46.580093373933344,48.9075,50.84280804260001,48.9075,97.42290141653334,-,+,-0.003115264797507788,0.03426791277258567
2015-05-29,646.0,51.69,48.68400000000001,58.185,61.57,58.38,58.74,58.945,59.1425,6.583250000000001,6.932,1136.81,692.346,8.974499999999997,9.079,36.182093186806455,32.16870967741935,1.1196226129032258,61.10977136264516,48.68400000000001,46.309183564096784,48.68400000000001,50.64815329364517,48.68400000000001,96.95733685774195,--,+,-0.02786377708978328,0.02012383900928793
2015-05-22,659.0,51.13600000000001,44.394,58.952,64.31,59.222,59.8,60.136,60.40600000000001,6.36875,6.255,1138.259,691.847,8.918249999999997,9.079,36.12158346435484,32.11203225806452,1.1648347096774194,61.04853431648387,44.394,45.90943598532258,44.394,49.97923158248386,44.394,95.88866756780644,--,-,-0.042488619119878605,-0.03186646433990895
2015-05-15,660.0,50.576,47.68600000000001,60.013999999999996,64.902,60.013999999999996,60.98,61.488,61.838,6.54975,6.732,1140.474,691.26,8.863749999999996,8.87,36.06107374190323,32.055354838709675,1.210046806451613,60.98729727032258,47.68600000000001,45.50968840654839,47.68600000000001,49.31030987132257,47.68600000000001,94.81999827787097,--,-,-0.03787878787878788,-0.022727272727272728
2015-05-08,668.0,45.326,50.38399999999999,59.726000000000006,65.006,59.718,60.786,61.354,61.751999999999995,6.682249999999999,6.414,1142.835,690.947,8.861499999999996,8.87,36.000564019451616,31.998677419354838,1.2552589032258064,60.92606022416129,50.38399999999999,45.1099408277742,50.38399999999999,48.641388160161284,50.38399999999999,93.75132898793552,--,--,-0.03892215568862276,-0.041916167664670656
2015-05-01,679.0,46.4575,49.15600000000001,57.976000000000006,63.49400000000001,58.282,59.61600000000001,60.346000000000004,60.9,6.7399999999999975,6.074,1145.027,690.948,8.859249999999996,8.854,35.940054296999996,31.942,1.300471,60.864823178,49.15600000000001,44.710193249,49.15600000000001,47.972466448999995,49.15600000000001,92.682659698,--,--,-0.04860088365243005,-0.07511045655375552
2015-04-24,703.0,47.066,51.69,56.13800000000001,61.412,56.538,58.044,59.08000000000001,59.74,7.149999999999999,6.979,1149.129,690.948,8.866249999999997,8.861,35.867505381633336,31.942,1.3587716666666665,60.87914473746667,51.69,44.9932748786,51.69,48.32584000286667,51.69,93.31911488146669,--,--,-0.06258890469416785,-0.10241820768136556
2015-04-17,734.0,48.773999999999994,51.13600000000001,54.78,59.11800000000001,54.80799999999999,56.346000000000004,57.492,58.13399999999999,7.116499999999998,7.262,1147.221,690.95,8.869499999999993,8.861,35.79495646626667,31.942,1.4170723333333333,60.893466296933326,51.13600000000001,45.276356508199996,51.13600000000001,48.67921355673335,51.13600000000001,93.95557006493334,--,--,-0.1008174386920981,-0.13487738419618528
2015-04-10,760.0,53.4425,50.576,51.778,56.512,51.794,53.334,54.43600000000001,55.14,7.023249999999997,6.645,1141.906,690.95,8.881999999999994,8.861,35.7224075509,31.942,1.4753729999999998,60.907787856400006,50.576,45.5594381378,50.576,49.032587110600005,50.576,94.5920252484,--,--,-0.12105263157894736,-0.15526315789473685
2015-04-03,802.0,55.58000000000001,45.326,48.9075,54.785,48.8775,50.525,51.86,52.8275,7.116499999999998,7.713999999999999,1140.614,690.952,8.894499999999994,8.882,35.64985863553333,31.942,1.5336736666666666,60.92210941586667,45.326,45.8425197674,45.326,49.38596066446666,45.326,95.22848043186669,--,--,-0.15336658354114713,-0.1945137157107232
2015-03-27,813.0,55.89000000000001,46.4575,48.68400000000001,55.01400000000001,48.89400000000001,50.52,51.848,52.88399999999999,6.766749999999997,6.845,1128.935,690.952,8.891999999999996,8.874,35.596181582387096,31.91716758064517,1.5502776129032256,60.94575819048386,46.4575,45.990682936548396,46.4575,49.12399617990322,46.4575,95.11467911645157,--,--,-0.13530135301353013,-0.18942189421894215
2015-03-20,825.0,61.136,47.066,44.394,52.72000000000001,44.33600000000001,46.013999999999996,47.912,49.45399999999999,6.777999999999999,6.8889999999999985,1124.169,690.952,8.879749999999994,8.911,35.550053274129034,31.882402193548387,1.5502028709677418,60.97313785116129,47.066,46.084878721516134,47.066,48.615896479967745,47.066,94.70077520148388,--,--,-0.1103030303030303,-0.2
2015-03-13,866.0,67.178,48.773999999999994,47.68600000000001,56.508,47.67,49.588,51.13800000000001,52.424,6.755999999999999,7.018,1116.0,690.953,8.847999999999994,8.911,35.503924965870965,31.84763680645161,1.5501281290322582,61.00051751183872,48.773999999999994,46.17907450648387,48.773999999999994,48.10779678003225,48.773999999999994,94.28687128651613,--,--,-0.12240184757505773,-0.2286374133949192
2015-03-06,922.0,72.355,53.4425,50.38399999999999,60.118,50.402,52.254,53.70800000000001,55.032,6.652249999999999,6.315,1106.378,690.953,8.816249999999991,8.872,35.4577966576129,31.81287141935484,1.5500533870967743,61.027897172516134,53.4425,46.27327029145162,53.4425,47.59969708009677,53.4425,93.87296737154837,--,--,-0.1301518438177874,-0.2635574837310195
2015-02-27,986.0,75.378,55.58000000000001,49.15600000000001,60.63199999999999,49.53,51.426,53.03,54.55,6.769499999999999,6.89,1101.201,690.955,8.786749999999993,8.825,35.367860918214284,31.757111642857147,1.5785714285714287,61.02884506892857,55.58000000000001,46.45407240542858,55.58000000000001,47.32581220692857,55.58000000000001,93.77988461235714,--,--,-0.17545638945233266,-0.2870182555780933
2015-02-20,1019.0,76.49600000000002,55.89000000000001,51.69,60.56800000000001,51.7925,52.4375,53.645,54.905,6.768249999999997,6.801,1090.898,690.955,8.750499999999992,8.783999999999999,35.16840660096429,31.648865892857145,1.6785714285714286,60.96371355467858,55.89000000000001,46.85139034192857,55.89000000000001,47.63746440067857,55.89000000000001,94.48885474260716,--,--,-0.1903827281648675,-0.27968596663395484
2015-02-13,1056.0,78.24199999999998,61.136,51.13600000000001,56.566,51.142,52.042,53.282,54.56,6.797999999999997,6.603,1082.471,690.955,8.731749999999991,8.783999999999999,34.96895228371429,31.540620142857147,1.7785714285714285,60.89858204042857,61.136,47.24870827842857,61.136,47.949116594428574,61.136,95.19782487285715,--,--,-0.17992424242424246,-0.2803030303030303
2015-02-06,1140.0,81.292,67.178,50.576,54.61600000000001,50.648,51.484,52.653999999999996,53.874,6.8547499999999975,6.784,1074.756,690.956,8.705499999999994,8.754,34.76949796646429,31.432374392857145,1.8785714285714288,60.83345052617857,67.178,47.64602621492857,67.178,48.26076878817858,67.178,95.90679500310713,--,--,-0.1912280701754386,-0.2964912280701754
2015-01-30,1223.0,82.12199999999999,72.355,45.326,46.764,45.72,46.47000000000001,47.55,48.67399999999999,6.9347499999999975,6.885,1070.43,690.957,8.686749999999995,8.68,34.63486010274194,31.36808464516129,1.9564723870967744,60.78655500283871,72.355,47.79223432983871,72.355,48.41573929670968,72.355,96.20797362654837,--,--,-0.1937857726901063,-0.33524121013900243
2015-01-23,1317.0,82.88,75.378,46.4575,46.4425,46.51750000000001,47.05,47.89,48.7975,6.830499999999996,6.92,1064.097,690.957,8.670249999999994,8.709,34.66226337283871,31.413684903225807,1.9791257419354842,60.78524945677419,75.378,47.310667890774184,75.378,48.17900559219355,75.378,95.48967348296772,--,--,-0.22627182991647685,-0.3735763097949886
2015-01-16,1366.0,87.62799999999999,76.49600000000002,47.066,46.578,47.076,47.618,48.34,49.13800000000001,6.768749999999996,6.83,1055.224,690.9580000000002,8.643749999999994,8.679,34.689666642935485,31.45928516129032,2.001779096774193,60.783943910709674,76.49600000000002,46.82910145170968,76.49600000000002,47.94227188767742,76.49600000000002,94.7713733393871,--,--,-0.22693997071742314,-0.3660322108345535
2015-01-09,1421.0,92.145,78.24199999999998,48.773999999999994,49.466,48.754,49.26600000000001,49.952,50.738,7.037249999999997,7.104,1045.154,690.959,8.624749999999992,8.679,34.71706991303226,31.50488541935484,2.024432451612903,60.78263836464516,78.24199999999998,46.34753501264516,78.24199999999998,47.705538183161295,78.24199999999998,94.05307319580645,--,--,-0.19774806474313866,-0.35116115411681914
2015-01-02,1482.0,93.15,81.292,53.4425,56.0275,53.4225,53.8425,54.385,55.0475,6.943749999999995,6.468,1039.767,690.961,8.610249999999994,8.613999999999999,34.74447318312903,31.550485677419356,2.047085806451613,60.78133281858064,81.292,45.865968573580645,81.292,47.468804478645154,81.292,93.3347730522258,--,--,-0.1747638326585695,-0.3346828609986505
2014-12-26,1499.0,93.52,82.12199999999999,55.58000000000001,58.6925,55.7375,56.115,56.5425,57.00750000000001,7.150249999999995,6.672999999999999,1043.942,690.9630000000002,8.606249999999994,8.603,34.822551432258074,31.63287096774193,2.050325677419355,60.91635590825807,82.12199999999999,46.04083583206452,82.12199999999999,47.84255948677418,82.12199999999999,93.88339531883871,--,--,-0.12141427618412275,-0.3202134756504336
2014-12-19,1536.0,92.43,82.88,55.89000000000001,59.774,55.788,56.16,56.5,56.854,7.214249999999995,7.904,1045.696,690.9630000000002,8.596999999999994,8.603,34.90907551122581,31.7213870967742,2.0503299677419355,61.07410043722581,82.88,46.325108706806446,82.88,48.31806261367743,82.88,94.64317132048387,--,--,-0.11067708333333333,-0.3125
2014-12-12,1546.0,94.0625,87.62799999999999,61.136,64.078,61.114,61.324,61.576,61.852,7.012999999999996,6.73,1038.429,690.9630000000002,8.587749999999994,8.621,34.99559959019355,31.80990322580645,2.0503342580645163,61.23184496619354,87.62799999999999,46.6093815815484,87.62799999999999,48.79356574058065,87.62799999999999,95.40294732212904,--,--,-0.08085381630012936,-0.2626131953428202
2014-12-05,1575.0,96.258,92.145,67.178,69.72200000000001,67.18199999999999,67.28399999999999,67.406,67.61399999999999,7.1372499999999945,7.294,1039.276,690.9630000000002,8.554499999999994,8.597999999999999,35.08212366916129,31.89841935483871,2.0503385483870966,61.389589495161296,92.145,46.89365445629032,92.145,49.26906886748387,92.145,96.1627233237742,--,--,-0.05904761904761905,-0.2234920634920635
2014-11-28,1572.0,94.954,93.15,72.355,76.63,72.42750000000002,72.515,72.6125,72.745,6.930249999999996,6.9289999999999985,1037.98,690.965,8.540499999999994,8.566,35.106114899999994,31.921802000000003,2.0503092,61.432488215700005,93.15,46.9089679565,93.15,49.3812310074,93.15,96.2901989639,--,--,-0.04643765903307888,-0.16221374045801526
2014-11-21,1574.0,97.172,93.52,75.378,77.622,75.38399999999999,75.44800000000002,75.47800000000002,75.518,6.763999999999995,7.099,1041.67,690.966,8.518499999999994,8.566,35.046729,31.858340000000002,2.050235,61.32225919166667,93.52,46.565668957333344,93.52,49.008938498,93.52,95.57460745533336,--,--,-0.0241423125794155,-0.13214739517153748
2014-11-14,1578.0,97.49600000000001,92.43,76.49600000000002,79.902,76.51,76.476,76.436,76.458,6.661749999999994,7.227,1039.724,690.966,8.496499999999994,8.488,34.987343100000004,31.794878000000004,2.0501608,61.212030167633344,92.43,46.222369958166674,92.43,48.636645988599994,92.43,94.85901594676668,--,--,-0.02027883396704689,-0.09949302915082382
2014-11-07,1568.0,102.194,94.0625,78.24199999999998,83.036,78.242,78.22,78.184,78.192,6.6192499999999965,6.466,1037.116,690.966,8.485249999999994,8.542,34.9279572,31.731416,2.0500866,61.1018011436,94.0625,45.879070958999996,94.0625,48.264353479200004,94.0625,94.1434244382,+,--,0.004464285714285714,-0.0548469387755102
2014-10-31,1582.0,104.346,96.258,81.292,85.55799999999998,81.256,81.02,80.86800000000002,80.76,6.832749999999995,6.2639999999999985,1039.902,690.967,8.46049999999999,8.478,34.895523967741944,31.69401935483871,2.0492319032258064,61.00546459561291,96.258,45.61249458467742,96.258,47.92006601493549,96.258,93.5325605996129,-,--,-0.006321112515802781,-0.05246523388116309
2014-10-24,1595.0,102.368,94.954,82.12199999999999,85.58200000000002,81.828,81.416,81.04999999999998,80.73600000000002,7.089749999999996,6.69,1039.442,690.967,8.434249999999992,8.478,35.024806741935485,31.81301483870968,2.043694225806452,60.992482903903216,94.954,45.80625395941936,94.954,47.74380882148387,94.954,93.55006278090322,-,--,-0.013166144200626959,-0.03699059561128527
2014-10-17,1590.0,103.25399999999999,97.172,82.88,85.49799999999998,82.962,82.226,81.75,81.36,7.133249999999998,7.057,1037.382,690.9680000000002,8.400999999999991,8.443,35.154089516129034,31.93201032258064,2.038156548387097,60.97950121219355,97.172,46.0000133341613,97.172,47.567551628032255,97.172,93.56756496219357,-,-,-0.007547169811320755,-0.027672955974842768
2014-10-10,1609.0,105.5175,97.49600000000001,87.62799999999999,90.186,87.618,86.814,86.34,85.99,6.990249999999996,7.32,1030.271,690.9680000000002,8.383249999999991,8.443,35.28337229032258,32.05100580645161,2.0326188709677417,60.96651952048386,97.49600000000001,46.19377270890322,97.49600000000001,47.391294434580644,97.49600000000001,93.58506714348387,--,-,-0.0254816656308266,-0.02113113735239279
2014-10-03,1591.0,106.69200000000001,102.194,92.145,93.25,91.82333333333332,90.81,90.13666666666668,89.62,7.092499999999998,7.292000000000002,1021.349,690.9689999999998,8.365499999999992,8.373,35.41265506451614,32.17000129032258,2.027081193548387,60.95353782877419,102.194,46.387532083645155,102.194,47.21503724112904,102.194,93.60256932477421,-,-,-0.0056568196103079825,-0.011942174732872408
2014-09-26,1592.0,107.228,104.346,93.15,95.01,92.39,91.65,91.15,90.80799999999999,7.0784999999999965,6.864,1016.435,690.97,8.33624999999999,8.345,35.39598383333333,32.18572666666667,2.054694833333333,60.80543381166666,104.346,46.3495484655,104.346,47.49594092266668,104.346,93.8454893881667,+,-,0.001884422110552764,-0.011306532663316585
2014-09-19,1601.0,105.968,102.368,93.52,97.018,93.54,92.526,91.9,91.566,7.184999999999998,6.485,1017.8,690.972,8.298999999999992,8.372,35.320931,32.160144,2.095569,60.6032808644,102.368,46.2188676502,102.368,47.9597089542,102.368,94.1785766044,-,-,-0.006870705808869456,-0.014366021236727047
2014-09-12,1592.0,103.234,103.25399999999999,92.43,97.32,92.436,91.602,91.144,90.96,7.3757499999999965,7.729,1022.073,690.972,8.254999999999992,8.372,35.245878166666664,32.13456133333334,2.1364431666666666,60.40112791713333,103.25399999999999,46.0881868349,103.25399999999999,48.42347698573333,103.25399999999999,94.51166382063332,+,-,0.010678391959798994,-0.01507537688442211
2014-09-05,1584.0,103.9525,105.5175,94.0625,100.4525,94.04,93.3,92.8875,92.7175,7.234499999999998,7.2360000000000015,1018.4,690.972,8.207499999999992,8.256,35.17082533333333,32.108978666666665,2.1773173333333333,60.198974969866654,105.5175,45.957506019600004,105.5175,48.88724501726666,105.5175,94.84475103686664,+,-,0.004419191919191919,-0.0012626262626262627
2014-08-29,1575.0,103.82,106.69200000000001,96.258,100.64399999999999,94.32,93.686,93.32,93.156,7.3132499999999965,7.29,1019.091,690.972,8.188999999999991,8.196,35.09417009677419,32.05997032258065,2.1909659032258064,60.06656513212903,106.69200000000001,45.86034985367743,106.69200000000001,49.027155408387095,106.69200000000001,94.88750526206451,+,+,0.010793650793650795,0.012698412698412698
2014-08-22,1564.0,101.916,107.228,94.954,99.88000000000002,94.914,93.322,92.86,92.62200000000001,7.307749999999998,7.247999999999998,1019.996,690.972,8.163999999999994,8.196,35.015378322580645,31.97972774193548,2.1683136774193548,60.027146107096776,107.228,45.80789322025807,107.228,48.73525561229032,107.228,94.54314883254835,+,+,0.023657289002557542,0.016624040920716114
2014-08-15,1589.0,100.29,105.968,97.172,101.94,97.194,95.966,95.47,95.1,7.357999999999998,7.164,1022.066,690.972,8.138999999999996,8.182,34.936586548387105,31.899485161290325,2.145661451612903,59.98772708206453,105.968,45.75543658683871,105.968,48.443355816193545,105.968,94.19879240303229,+,+,0.0018879798615481433,0.012586532410320957
2014-08-08,1588.0,100.508,103.234,97.49600000000001,103.6,97.516,96.74,96.3,95.916,7.350499999999998,7.551,1026.54,690.972,8.117499999999996,8.182,34.85779477419355,31.81924258064517,2.1230092258064515,59.948308057032264,103.234,45.70297995341935,103.234,48.15145602009677,103.234,93.85443597351612,-,+,-0.0025188916876574307,0.001889168765743073
2014-08-01,1573.0,102.112,103.9525,102.194,105.708,99.792,98.67,97.93,97.292,7.251249999999998,7.268,1025.139,690.972,8.095999999999998,8.096,34.779003,31.739,2.100357,59.908889032,103.9525,45.65052332,103.9525,47.859556223999995,103.9525,93.51007954399999,+,+,0.0012714558169103626,0.012078830260648444
2014-07-25,1562.0,103.9475,103.82,104.346,106.34199999999998,103.258,101.698,100.724,99.902,7.187249999999998,7.449,1026.603,690.972,8.084749999999998,8.096,34.70743680645162,31.64922951612904,2.0778359677419362,59.88423985183872,103.82,45.765551961451614,103.82,47.77606414896774,103.82,93.54161611041937,+,+,0.0012804097311139564,0.02496798975672215
2014-07-18,1554.0,102.72,101.916,102.368,105.388,101.678,100.952,100.196,99.456,7.072999999999999,7.134,1030.3,690.972,8.065,8.096,34.635870612903226,31.559459032258072,2.055314935483871,59.85959067167742,101.916,45.88058060290322,101.916,47.69257207393549,101.916,93.5731526768387,+,+,0.022522522522522518,0.02445302445302445
2014-07-11,1563.0,100.46200000000002,100.29,103.25399999999999,107.03200000000001,102.596,102.054,101.336,100.58400000000002,7.056499999999999,7.154,1034.269,690.972,8.03025,8.096,34.56430441935484,31.46968854838709,2.0327939032258064,59.83494149151613,100.29,45.99560924435484,100.29,47.60907999890322,100.29,93.60468924325804,+,+,0.01599488163787588,0.01343570057581574
2014-07-04,1562.0,100.66,100.508,105.5175,110.2575,104.8125,104.2225,103.385,102.5525,7.057999999999999,7.0120000000000005,1041.794,690.972,7.9955000000000025,8.051,34.49273822580645,31.37991806451613,2.010272870967742,59.81029231135485,100.508,46.11063788580646,100.508,47.525587923870965,100.508,93.63622580967743,+,+,0.007042253521126761,0.008322663252240717
2014-06-27,1558.0,99.774,102.112,106.69200000000001,113.086,106.056,105.322,104.354,103.40800000000002,7.072999999999999,6.992000000000001,1044.201,690.972,7.964500000000003,8.017000000000001,34.4269434,31.32794273333333,2.020613266666667,59.80957486006667,102.112,46.0216230038,102.112,47.575927558533316,102.112,93.59755056233334,+,+,0.002567394094993581,0.003851091142490373
2014-06-20,1545.0,99.554,103.9475,107.228,114.286,106.58400000000002,106.128,105.292,104.234,7.087249999999999,7.068,1047.356,690.972,7.923250000000002,7.957000000000002,34.3654771,31.30431376666667,2.0555997333333336,59.82680620543334,103.9475,45.77957547920001,103.9475,47.72664097546665,103.9475,93.50621645466668,+,+,0.005825242718446602,0.0284789644012945
2014-06-13,1542.0,103.074,102.72,105.968,110.978,105.31999999999998,104.53,103.53399999999999,102.422,7.253999999999999,7.16,1045.614,690.972,7.911500000000002,7.957000000000002,34.30401079999999,31.2806848,2.0905862,59.844037550799996,102.72,45.5375279546,102.72,47.8773543924,102.72,93.414882347,+,+,0.013618677042801557,0.029831387808041506
